ImageId,Label,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
slide3-C2-1__phase_analysis,signal:0035-0131,107.0,171.616226415,174.784,1203.0,1092.0,1872.0,874.371,131.421,0.513,18362.9412264,166.831226415,18362.9412264,3.439,0.291,0.793
slide3-C2-1__phase_analysis,signal:0040-0151,124.0,46.6942264151,149.727,1069.0,1029.0,1641.0,490.433,150.211,0.529,5790.07207547,18.8312264151,5790.07207547,3.322,0.301,0.79
slide3-C2-1__phase_analysis,signal:0049-0177,122.0,131.233226415,152.454,1453.0,1020.0,1658.0,511.479,178.432,0.556,16010.4096226,136.831226415,16010.4096226,2.874,0.348,0.765
slide3-C2-1__phase_analysis,signal:0053-0191,76.0,160.949226415,177.029,1181.0,1135.0,1799.0,899.423,190.962,0.621,12232.1732075,113.831226415,12232.1732075,2.758,0.363,0.844
slide3-C2-1__phase_analysis,signal:0056-0207,177.0,118.436226415,165.736,1142.0,1035.0,1751.0,479.435,205.554,0.53,20963.1270755,109.831226415,20963.1270755,2.467,0.405,0.747
slide3-C2-1__phase_analysis,signal:0057-0209,140.0,54.7452264151,126.353,1461.0,993.0,1633.0,380.166,209.64,0.49,7664.37169811,58.8312264151,7664.37169811,3.442,0.291,0.741
slide3-C2-1__phase_analysis,signal:0060-0208,83.0,164.120226415,182.784,1270.0,1080.0,1803.0,781.273,208.777,0.632,13621.9917925,116.831226415,13621.9917925,2.646,0.378,0.838
slide3-C2-1__phase_analysis,signal:0066-0233,193.0,192.603226415,153.367,1497.0,1124.0,1791.0,805.482,233.742,0.43,37172.4266981,183.831226415,37172.4266981,1.883,0.531,0.778
slide3-C2-1__phase_analysis,signal:0067-0228,92.0,98.9292264151,131.968,1326.0,1072.0,1642.0,778.191,228.73,0.423,9101.47283019,101.831226415,9101.47283019,4.399,0.227,0.727
slide3-C2-1__phase_analysis,signal:0070-0236,134.0,193.831226415,157.83,1229.0,1001.0,1769.0,742.097,235.821,0.767,25973.3843396,225.831226415,25973.3843396,1.889,0.529,0.902
slide3-C2-1__phase_analysis,signal:0072-0250,210.0,216.164226415,166.287,1259.0,1112.0,1858.0,967.372,250.944,0.356,45394.5575472,203.831226415,45394.5575472,1.451,0.689,0.68
slide3-C2-1__phase_analysis,signal:0073-0252,129.0,67.6062264151,151.932,1150.0,1017.0,1634.0,510.783,251.607,0.38,8721.22820755,37.8312264151,8721.22820755,3.587,0.279,0.626
slide3-C2-1__phase_analysis,signal:0074-0254,229.0,164.259226415,150.657,1486.0,1011.0,1737.0,238.88,253.93,0.479,37615.3508491,159.831226415,37615.3508491,2.038,0.491,0.688
slide3-C2-1__phase_analysis,signal:0076-0260,77.0,29.9612264151,122.901,1183.0,1036.0,1622.0,535.013,260.047,0.669,2307.00443396,22.8312264151,2307.00443396,2.525,0.396,0.851
slide3-C2-1__phase_analysis,signal:0077-0266,136.0,108.787226415,172.183,1194.0,1069.0,1770.0,701.569,266.892,0.407,14795.0467925,63.8312264151,14795.0467925,3.532,0.283,0.652
slide3-C2-1__phase_analysis,signal:0078-0263,106.0,167.576226415,134.998,1462.0,1041.0,1683.0,761.109,264.053,0.527,17763.11,186.831226415,17763.11,3.068,0.326,0.749
slide3-C2-1__phase_analysis,signal:0079-0272,99.0,133.558226415,187.928,1228.0,1108.0,1991.0,727.806,271.41,0.528,13222.2914151,75.8312264151,13222.2914151,3.311,0.302,0.753
slide3-C2-1__phase_analysis,signal:0080-0286,132.0,136.967226415,157.119,1205.0,982.0,1669.0,325.74,286.992,0.504,18079.7218868,147.831226415,18079.7218868,3.498,0.286,0.746
slide3-C2-1__phase_analysis,signal:0084-0299,153.0,176.700226415,166.997,1174.0,1056.0,1811.0,453.393,298.675,0.411,27035.1776415,173.831226415,27035.1776415,2.586,0.387,0.618
slide3-C2-1__phase_analysis,signal:0085-0296,94.0,24.0442264151,100.71,1235.0,1066.0,1535.0,694.084,297.726,0.373,2260.13528302,12.8312264151,2260.13528302,3.017,0.331,0.588
slide3-C2-1__phase_analysis,signal:0089-0305,53.0,232.284226415,176.167,1255.0,1094.0,1783.0,753.043,305.608,0.738,12311.055,255.831226415,12311.055,2.417,0.414,0.828
slide3-C2-1__phase_analysis,signal:0090-0311,80.0,181.006226415,142.778,1237.0,1042.0,1642.0,684.073,311.368,0.569,14480.4981132,204.831226415,14480.4981132,3.17,0.315,0.847
slide3-C2-1__phase_analysis,signal:0095-0325,89.0,44.9772264151,141.301,1133.0,1020.0,1660.0,434.998,325.008,0.651,4002.97915094,19.8312264151,4002.97915094,2.889,0.346,0.873
slide3-C2-1__phase_analysis,signal:0097-0321,67.0,118.488226415,160.269,1186.0,1064.0,1741.0,660.274,321.134,0.748,7938.69216981,104.831226415,7938.69216981,2.237,0.447,0.937
slide3-C2-1__phase_analysis,signal:0098-0324,70.0,105.088226415,141.909,1207.0,1079.0,1688.0,735.733,324.213,0.734,7356.18584906,76.8312264151,7356.18584906,2.422,0.413,0.875
slide3-C2-1__phase_analysis,signal:0099-0333,98.0,115.249226415,147.588,1261.0,1051.0,1712.0,879.741,334.254,0.612,11294.4601887,104.831226415,11294.4601887,2.877,0.348,0.813
slide3-C2-1__phase_analysis,signal:0109-0379,78.0,70.0232264151,143.738,1203.0,1026.0,1639.0,704.075,379.691,0.594,5461.83566038,49.8312264151,5461.83566038,3.062,0.327,0.848
slide3-C2-1__phase_analysis,signal:0116-0396,97.0,121.779226415,104.94,1279.0,1083.0,1682.0,560.767,396.034,0.45,11812.6289623,127.831226415,11812.6289623,2.73,0.366,0.711
slide3-C2-1__phase_analysis,signal:0117-0414,139.0,157.766226415,138.854,1333.0,1091.0,1693.0,707.243,413.485,0.34,21929.5404717,171.831226415,21929.5404717,5.104,0.196,0.715
slide3-C2-1__phase_analysis,signal:0122-0423,174.0,110.745226415,117.93,1357.0,1074.0,1641.0,299.337,424.98,0.353,19269.6333962,114.831226415,19269.6333962,1.189,0.841,0.613
slide3-C2-1__phase_analysis,signal:0123-0422,113.0,126.539226415,122.669,1419.0,1128.0,1613.0,404.975,422.575,0.515,14298.9285849,114.831226415,14298.9285849,3.273,0.305,0.748
slide3-C2-1__phase_analysis,signal:0125-0430,107.0,93.0272264151,113.992,1181.0,1076.0,1603.0,589.627,430.514,0.364,9953.94122642,97.8312264151,9953.94122642,3.676,0.272,0.635
slide3-C2-1__phase_analysis,signal:0129-0440,61.0,73.7822264151,102.907,1306.0,1129.0,1572.0,699.793,440.542,0.53,4500.70481132,66.8312264151,4500.70481132,3.718,0.269,0.767
slide3-C2-1__phase_analysis,signal:0135-0457,105.0,233.593226415,139.966,1218.0,1189.0,1902.0,724.332,456.621,0.444,24527.2787736,245.831226415,24527.2787736,3.929,0.254,0.737
slide3-C2-1__phase_analysis,signal:0137-0462,233.0,215.166226415,154.56,1545.0,1142.0,1904.0,931.523,461.782,0.219,50133.6757547,202.831226415,50133.6757547,1.267,0.789,0.568
slide3-C2-1__phase_analysis,signal:0142-0490,75.0,100.578226415,107.431,1253.0,1122.0,1575.0,525.829,490.888,0.578,7543.34198113,92.8312264151,7543.34198113,3.05,0.328,0.843
slide3-C2-1__phase_analysis,signal:0145-0497,86.0,161.261226415,132.968,1589.0,1138.0,1659.0,701.989,498.213,0.549,13868.4854717,142.831226415,13868.4854717,2.482,0.403,0.796
slide3-C2-1__phase_analysis,signal:0147-0499,61.0,20.2082264151,104.207,1211.0,1016.0,1536.0,474.404,498.611,0.648,1232.70481132,7.83122641509,1232.70481132,2.749,0.364,0.859
slide3-C2-1__phase_analysis,signal:0150-0514,177.0,137.803226415,130.267,1353.0,1104.0,1646.0,621.92,514.154,0.321,24391.1270755,142.831226415,24391.1270755,2.26,0.443,0.715
slide3-C2-1__phase_analysis,signal:0152-0522,104.0,200.533226415,120.523,1138.0,1138.0,1670.0,756.34,523.591,0.496,20855.4475472,209.831226415,20855.4475472,3.508,0.285,0.73
slide3-C2-1__phase_analysis,signal:0154-0533,110.0,84.7492264151,109.654,1204.0,1051.0,1663.0,639.916,532.156,0.251,9322.43490566,77.8312264151,9322.43490566,4.177,0.239,0.543
slide3-C2-1__phase_analysis,signal:0157-0527,81.0,114.214226415,121.283,1252.0,1040.0,1678.0,784.186,527.188,0.609,9251.32933962,106.831226415,9251.32933962,2.994,0.334,0.822
slide3-C2-1__phase_analysis,signal:0158-0530,61.0,52.4382264151,87.591,1208.0,1064.0,1459.0,562.509,530.264,0.543,3198.70481132,42.8312264151,3198.70481132,3.33,0.3,0.853
slide3-C2-1__phase_analysis,signal:0163-0546,101.0,125.197226415,116.255,1452.0,1101.0,1618.0,708.981,547.531,0.36,12644.9538679,123.831226415,12644.9538679,3.436,0.291,0.589
slide3-C2-1__phase_analysis,signal:0166-0552,57.0,157.691226415,112.464,1242.0,1160.0,1671.0,785.324,552.373,0.698,8988.37990566,155.831226415,8988.37990566,2.445,0.409,0.838
slide3-C2-1__phase_analysis,signal:0167-0558,84.0,32.0932264151,100.568,1200.0,1053.0,1539.0,601.219,559.035,0.371,2695.82301887,27.8312264151,2695.82301887,3.386,0.295,0.594
slide3-C2-1__phase_analysis,signal:0168-0558,86.0,83.1802264151,102.455,1278.0,1095.0,1576.0,674.07,557.79,0.602,7153.4854717,67.8312264151,7153.4854717,3.142,0.318,0.869
slide3-C2-1__phase_analysis,signal:0171-0565,73.0,52.7212264151,110.809,1210.0,1050.0,1599.0,765.783,565.927,0.513,3848.6795283,37.8312264151,3848.6795283,3.206,0.312,0.737
slide3-C2-1__phase_analysis,signal:0177-0591,95.0,51.5052264151,133.78,1228.0,1021.0,1676.0,672.786,591.415,0.356,4892.96650943,29.8312264151,4892.96650943,3.294,0.304,0.594
slide3-C2-1__phase_analysis,signal:0178-0601,153.0,119.838226415,130.42,1524.0,1117.0,1751.0,789.515,600.717,0.496,18335.1776415,105.831226415,18335.1776415,3.483,0.287,0.816
slide3-C2-1__phase_analysis,signal:0179-0597,92.0,90.8962264151,118.943,1289.0,1089.0,1638.0,821.493,597.413,0.449,8362.47283019,84.8312264151,8362.47283019,3.767,0.265,0.684
slide3-C2-1__phase_analysis,signal:0183-0619,155.0,187.321226415,118.056,1480.0,1143.0,1683.0,847.009,617.845,0.564,29034.8400943,187.831226415,29034.8400943,2.426,0.412,0.767
slide3-C2-1__phase_analysis,signal:0188-0630,84.0,89.5812264151,107.144,1381.0,1119.0,1642.0,832.749,630.894,0.399,7524.82301887,78.8312264151,7524.82301887,3.44,0.291,0.715
slide3-C2-1__phase_analysis,signal:0193-0636,125.0,79.4712264151,102.094,1201.0,1084.0,1619.0,795.736,638.2,0.365,9933.90330189,75.8312264151,9933.90330189,3.062,0.327,0.604
slide3-C2-1__phase_analysis,signal:0195-0647,94.0,87.5332264151,137.332,1267.0,1007.0,1621.0,732.827,647.196,0.616,8228.13528302,66.8312264151,8228.13528302,3.002,0.333,0.879
slide3-C2-1__phase_analysis,signal:0196-0651,124.0,55.6942264151,90.987,1294.0,1061.0,1493.0,503.182,650.783,0.54,6906.07207547,49.8312264151,6906.07207547,3.237,0.309,0.829
slide3-C2-1__phase_analysis,signal:0215-0747,243.0,47.7032264151,91.274,1188.0,1033.0,1563.0,393.032,747.375,0.356,11591.9880189,34.8312264151,11591.9880189,4.119,0.243,0.691
slide3-C2-1__phase_analysis,signal:0245-0864,127.0,17.3112264151,87.801,1275.0,998.0,1436.0,672.519,864.926,0.504,2198.56575472,21.8312264151,2198.56575472,3.408,0.293,0.791
slide3-C2-2__phase_analysis,signal:0006-0027,89.0,26.2582264151,135.521,1130.0,990.0,1671.0,489.027,27.407,0.522,2336.97915094,23.8312264151,2336.97915094,3.38,0.296,0.771
slide3-C2-2__phase_analysis,signal:0007-0033,119.0,82.6212264151,149.423,1297.0,1018.0,1742.0,298.534,34.244,0.4,9831.9159434,74.8312264151,9831.9159434,3.657,0.273,0.706
slide3-C2-2__phase_analysis,signal:0009-0041,72.0,114.789226415,106.782,1255.0,1108.0,1539.0,593.531,41.22,0.588,8264.84830189,115.831226415,8264.84830189,2.961,0.338,0.857
slide3-C2-2__phase_analysis,signal:0011-0051,76.0,62.1342264151,161.301,1163.0,1052.0,1752.0,377.602,50.954,0.469,4722.17320755,20.8312264151,4722.17320755,3.844,0.26,0.8
slide3-C2-2__phase_analysis,signal:0013-0057,98.0,82.6682264151,153.691,1248.0,1021.0,1702.0,585.797,56.586,0.422,8101.46018868,78.8312264151,8101.46018868,3.863,0.259,0.713
slide3-C2-2__phase_analysis,signal:0017-0061,101.0,126.851226415,165.989,1114.0,954.0,1717.0,404.414,60.741,0.464,12811.9538679,113.831226415,12811.9538679,3.369,0.297,0.729
slide3-C2-2__phase_analysis,signal:0019-0068,62.0,106.831226415,112.091,1249.0,1098.0,1682.0,596.728,68.273,0.492,6623.53603774,122.831226415,6623.53603774,3.033,0.33,0.805
slide3-C2-2__phase_analysis,signal:0021-0071,76.0,40.0942264151,113.556,1108.0,1008.0,1509.0,428.042,71.659,0.562,3047.17320755,64.8312264151,3047.17320755,3.072,0.325,0.831
slide3-C2-2__phase_analysis,signal:0026-0102,110.0,88.6952264151,120.263,1236.0,1062.0,1559.0,498.623,103.464,0.451,9756.43490566,97.8312264151,9756.43490566,3.377,0.296,0.719
slide3-C2-2__phase_analysis,signal:0028-0101,117.0,27.1222264151,136.425,1214.0,1024.0,1577.0,384.545,102.908,0.401,3173.25349057,1.83122641509,3173.25349057,3.143,0.318,0.613
slide3-C2-2__phase_analysis,signal:0030-0107,124.0,150.944226415,148.104,1414.0,1053.0,1801.0,874.482,106.549,0.325,18717.0720755,135.831226415,18717.0720755,5.331,0.188,0.615
slide3-C2-2__phase_analysis,signal:0031-0111,62.0,36.3312264151,137.706,1109.0,1045.0,1653.0,461.06,110.934,0.743,2252.53603774,5.83122641509,2252.53603774,2.382,0.42,0.886
slide3-C2-2__phase_analysis,signal:0032-0125,73.0,40.2282264151,121.25,1092.0,1042.0,1610.0,327.619,125.644,0.662,2936.6795283,39.8312264151,2936.6795283,2.698,0.371,0.849
slide3-C2-2__phase_analysis,signal:0034-0140,74.0,18.4802264151,95.126,1168.0,1075.0,1511.0,308.796,139.691,0.535,1367.51075472,4.83122641509,1367.51075472,3.597,0.278,0.755
slide3-C2-2__phase_analysis,signal:0035-0145,80.0,104.369226415,146.937,1356.0,1041.0,1686.0,290.544,144.615,0.317,8349.49811321,108.831226415,8349.49811321,4.221,0.237,0.615
slide3-C2-2__phase_analysis,signal:0036-0148,67.0,154.861226415,108.794,1213.0,1138.0,1663.0,301.602,147.788,0.51,10375.6921698,175.831226415,10375.6921698,3.438,0.291,0.827
slide3-C2-2__phase_analysis,signal:0038-0150,75.0,84.9242264151,112.486,1174.0,1093.0,1628.0,276.551,149.025,0.404,6369.34198113,81.8312264151,6369.34198113,4.357,0.23,0.67
slide3-C2-2__phase_analysis,signal:0040-0152,55.0,37.0132264151,133.796,1190.0,1058.0,1613.0,539.042,151.895,0.684,2035.71745283,-3.16877358491,2035.71745283,2.578,0.388,0.846
slide3-C2-2__phase_analysis,signal:0041-0163,137.0,123.167226415,157.027,1220.0,1023.0,1721.0,256.153,163.512,0.353,16873.8780189,116.831226415,16873.8780189,4.17,0.24,0.687
slide3-C2-2__phase_analysis,signal:0043-0170,134.0,132.838226415,145.631,1583.0,1037.0,1772.0,889.923,170.32,0.342,17800.3843396,137.831226415,17800.3843396,5.861,0.171,0.709
slide3-C2-2__phase_analysis,signal:0044-0168,86.0,102.343226415,158.0,1152.0,1072.0,1761.0,660.459,168.095,0.572,8801.4854717,71.8312264151,8801.4854717,3.254,0.307,0.811
slide3-C2-2__phase_analysis,signal:0047-0174,145.0,178.817226415,129.485,1343.0,1137.0,1646.0,852.628,172.946,0.265,25928.5278302,183.831226415,25928.5278302,2.444,0.409,0.537
slide3-C2-2__phase_analysis,signal:0051-0185,101.0,177.702226415,131.04,1363.0,1111.0,1685.0,856.58,184.029,0.428,17947.9538679,195.831226415,17947.9538679,4.653,0.215,0.714
slide3-C2-2__phase_analysis,signal:0053-0201,88.0,77.3422264151,113.531,1222.0,1063.0,1551.0,683.717,201.353,0.561,6806.14792453,52.8312264151,6806.14792453,3.244,0.308,0.859
slide3-C2-2__phase_analysis,signal:0056-0203,71.0,159.408226415,144.694,1237.0,1105.0,1691.0,460.251,202.994,0.55,11318.0170755,174.831226415,11318.0170755,3.08,0.325,0.768
slide3-C2-2__phase_analysis,signal:0060-0231,198.0,131.876226415,125.567,1347.0,1105.0,1691.0,728.115,231.74,0.282,26111.5828302,129.831226415,26111.5828302,4.067,0.246,0.576
slide3-C2-2__phase_analysis,signal:0061-0241,220.0,56.5812264151,116.38,1266.0,1038.0,1571.0,550.397,239.79,0.206,12447.8698113,41.8312264151,12447.8698113,6.938,0.144,0.541
slide3-C2-2__phase_analysis,signal:0063-0231,56.0,234.045226415,160.604,1580.0,1083.0,1734.0,888.78,231.209,0.575,13106.5486792,247.831226415,13106.5486792,2.7,0.37,0.8
slide3-C2-2__phase_analysis,signal:0064-0236,106.0,330.340226415,173.776,1367.0,1170.0,1879.0,893.84,237.563,0.344,35016.11,341.831226415,35016.11,4.658,0.215,0.62
slide3-C2-2__phase_analysis,signal:0065-0241,114.0,136.647226415,141.781,1256.0,1102.0,1717.0,873.572,241.079,0.344,15577.7598113,126.831226415,15577.7598113,4.107,0.243,0.653
slide3-C2-2__phase_analysis,signal:0066-0245,178.0,160.050226415,145.05,1231.0,1070.0,1734.0,399.051,245.069,0.375,28488.9583019,167.831226415,28488.9583019,5.03,0.199,0.739
slide3-C2-2__phase_analysis,signal:0067-0238,119.0,66.9992264151,103.418,1354.0,1086.0,1579.0,825.183,239.35,0.478,7972.9159434,58.8312264151,7972.9159434,3.201,0.312,0.717
slide3-C2-2__phase_analysis,signal:0069-0243,69.0,58.8602264151,125.314,1147.0,1051.0,1610.0,349.912,244.007,0.564,4061.35462264,49.8312264151,4061.35462264,3.029,0.33,0.775
slide3-C2-2__phase_analysis,signal:0070-0250,73.0,50.3242264151,147.411,1131.0,1037.0,1634.0,487.817,249.677,0.505,3673.6795283,35.8312264151,3673.6795283,3.459,0.289,0.82
slide3-C2-2__phase_analysis,signal:0071-0251,67.0,61.4432264151,128.705,1140.0,1085.0,1600.0,531.824,250.508,0.502,4116.69216981,54.8312264151,4116.69216981,3.671,0.272,0.848
slide3-C2-2__phase_analysis,signal:0073-0260,128.0,115.542226415,141.637,1156.0,1085.0,1899.0,629.593,260.55,0.446,14789.3969811,109.831226415,14789.3969811,3.144,0.318,0.795
slide3-C2-2__phase_analysis,signal:0075-0267,62.0,124.718226415,118.986,1275.0,1120.0,1557.0,567.454,266.201,0.383,7732.53603774,165.831226415,7732.53603774,5.096,0.196,0.697
slide3-C2-2__phase_analysis,signal:0078-0282,85.0,85.5022264151,138.307,1179.0,1010.0,1571.0,279.796,282.501,0.523,7267.65424528,72.8312264151,7267.65424528,3.512,0.285,0.85
slide3-C2-2__phase_analysis,signal:0083-0304,78.0,58.9082264151,115.524,1253.0,1060.0,1579.0,288.621,304.721,0.584,4594.83566038,44.8312264151,4594.83566038,3.026,0.33,0.848
slide3-C2-2__phase_analysis,signal:0084-0317,94.0,65.9162264151,133.193,1118.0,1093.0,1587.0,489.132,316.387,0.372,6196.13528302,61.8312264151,6196.13528302,4.998,0.2,0.828
slide3-C2-2__phase_analysis,signal:0088-0330,91.0,111.062226415,155.4,1106.0,1080.0,1680.0,626.993,330.238,0.551,10106.6416038,95.8312264151,10106.6416038,3.562,0.281,0.901
slide3-C2-2__phase_analysis,signal:0089-0334,62.0,70.1542264151,121.73,1182.0,1020.0,1634.0,690.346,334.296,0.637,4349.53603774,45.8312264151,4349.53603774,2.471,0.405,0.838
slide3-C2-2__phase_analysis,signal:0092-0346,71.0,97.3102264151,102.729,1201.0,1100.0,1534.0,718.689,345.439,0.377,6909.01707547,79.8312264151,6909.01707547,2.898,0.345,0.679
slide3-C2-2__phase_analysis,signal:0093-0356,114.0,89.7172264151,115.302,1265.0,1076.0,1631.0,787.872,355.688,0.501,10227.7598113,79.8312264151,10227.7598113,3.282,0.305,0.778
slide3-C2-2__phase_analysis,signal:0103-0369,85.0,25.6662264151,106.88,1138.0,982.0,1482.0,589.281,369.032,0.572,2181.65424528,27.8312264151,2181.65424528,3.186,0.314,0.825
slide3-C2-2__phase_analysis,signal:0105-0375,148.0,160.655226415,124.493,1226.0,1106.0,1714.0,882.16,373.722,0.328,23777.0215094,172.831226415,23777.0215094,2.114,0.473,0.57
slide3-C2-2__phase_analysis,signal:0107-0378,88.0,202.490226415,137.027,1216.0,1122.0,1685.0,780.713,378.901,0.53,17819.1479245,213.831226415,17819.1479245,3.675,0.272,0.8
slide3-C2-2__phase_analysis,signal:0109-0391,122.0,28.3392264151,99.473,1353.0,1054.0,1496.0,731.678,393.397,0.309,3457.40962264,11.8312264151,3457.40962264,3.256,0.307,0.522
slide3-C2-2__phase_analysis,signal:0111-0402,65.0,41.8162264151,84.235,1188.0,1121.0,1508.0,475.829,402.514,0.564,2718.02971698,37.8312264151,2718.02971698,2.788,0.359,0.793
slide3-C2-2__phase_analysis,signal:0112-0409,205.0,206.607226415,147.213,1449.0,1071.0,1967.0,799.614,410.641,0.695,42354.4014151,204.831226415,42354.4014151,2.144,0.466,0.895
slide3-C2-2__phase_analysis,signal:0113-0410,153.0,143.197226415,117.83,1407.0,1118.0,1765.0,821.902,411.357,0.257,21909.1776415,152.831226415,21909.1776415,1.564,0.639,0.483
slide3-C2-2__phase_analysis,signal:0117-0421,63.0,173.593226415,133.223,1531.0,1149.0,1739.0,777.385,421.676,0.518,10936.3672642,182.831226415,10936.3672642,3.685,0.271,0.754
slide3-C2-2__phase_analysis,signal:0121-0445,91.0,82.6442264151,97.818,1285.0,1098.0,1543.0,627.167,445.974,0.405,7520.64160377,81.8312264151,7520.64160377,3.388,0.295,0.659
slide3-C2-2__phase_analysis,signal:0129-0487,164.0,131.020226415,121.943,1396.0,1054.0,1637.0,802.415,487.688,0.345,21487.3211321,134.831226415,21487.3211321,3.173,0.315,0.586
slide3-C2-2__phase_analysis,signal:0137-0501,54.0,90.4612264151,77.877,1292.0,1095.0,1493.0,533.469,500.554,0.566,4884.88622642,92.8312264151,4884.88622642,3.2,0.312,0.824
slide3-C2-2__phase_analysis,signal:0143-0542,93.0,64.2502264151,133.196,1206.0,1037.0,1617.0,691.099,542.271,0.566,5975.3040566,47.8312264151,5975.3040566,3.21,0.312,0.834
slide3-C2-2__phase_analysis,signal:0144-0544,121.0,67.2772264151,110.56,1281.0,1056.0,1623.0,338.034,544.783,0.511,8140.57839623,63.8312264151,8140.57839623,3.169,0.316,0.747
slide3-C2-2__phase_analysis,signal:0150-0594,107.0,29.7842264151,108.813,1143.0,1028.0,1488.0,648.014,594.109,0.641,3186.94122642,30.8312264151,3186.94122642,2.796,0.358,0.918
slide3-C2-2__phase_analysis,signal:0157-0619,192.0,64.7842264151,103.277,1186.0,1042.0,1570.0,707.22,620.37,0.338,12438.5954717,61.8312264151,12438.5954717,5.846,0.171,0.749
slide3-C2-2__phase_analysis,signal:0160-0623,96.0,95.9252264151,129.506,1260.0,1047.0,1576.0,512.199,623.095,0.672,9208.79773585,93.8312264151,9208.79773585,2.56,0.391,0.901
slide3-C2-2__phase_analysis,signal:0171-0658,139.0,27.5652264151,93.403,1270.0,1038.0,1443.0,493.903,658.945,0.355,3831.5404717,35.8312264151,3831.5404717,3.396,0.294,0.604
slide3-C2-2__phase_analysis,signal:0197-0765,224.0,15.9832264151,85.229,1215.0,1021.0,1504.0,678.826,766.32,0.311,3580.19471698,17.8312264151,3580.19471698,1.931,0.518,0.687
