ImageId,Label,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
slide5-C4-1__phase_analysis,signal:0154-0956,129.0,46.5997065637,154.896,1157.0,1011.0,1705.0,825.789,956.737,0.557,6011.35114672,28.9407065637,6011.35114672,2.649,0.378,0.775
slide5-C4-2__phase_analysis,signal:0006-0041,95.0,77.2877065637,136.138,1334.0,1100.0,1668.0,610.144,41.828,0.557,7342.36712355,78.9407065637,7342.36712355,2.98,0.336,0.766
slide5-C4-2__phase_analysis,signal:0015-0130,101.0,27.1287065637,129.832,1354.0,1040.0,1663.0,392.71,129.895,0.572,2740.01136293,17.9407065637,2740.01136293,2.906,0.344,0.774
slide5-C4-2__phase_analysis,signal:0019-0152,94.0,53.0467065637,109.028,1187.0,1150.0,1569.0,932.353,152.391,0.546,4986.42641699,46.9407065637,4986.42641699,3.176,0.315,0.777
slide5-C4-2__phase_analysis,signal:0021-0172,85.0,55.3997065637,163.026,1158.0,1065.0,1770.0,688.282,172.245,0.629,4708.96005792,55.9407065637,4708.96005792,2.865,0.349,0.854
slide5-C4-2__phase_analysis,signal:0024-0209,76.0,14.8877065637,105.163,1209.0,1036.0,1533.0,321.778,209.085,0.668,1131.49369884,28.9407065637,1131.49369884,2.702,0.37,0.879
slide5-C4-2__phase_analysis,signal:0032-0266,122.0,39.0307065637,110.869,1245.0,1090.0,1664.0,989.3,267.149,0.457,4761.76620077,43.9407065637,4761.76620077,3.331,0.3,0.687
slide5-C4-2__phase_analysis,signal:0033-0267,122.0,23.4327065637,130.026,1194.0,1025.0,1649.0,485.352,268.243,0.442,2858.76620077,27.9407065637,2858.76620077,3.951,0.253,0.703
slide5-C4-2__phase_analysis,signal:0042-0351,73.0,35.1457065637,106.736,1181.0,1106.0,1561.0,801.916,351.867,0.607,2565.67157915,33.9407065637,2565.67157915,2.815,0.355,0.793
slide5-C4-2__phase_analysis,signal:0044-0360,120.0,17.1327065637,109.722,1262.0,1034.0,1509.0,554.206,359.258,0.35,2055.88478764,25.9407065637,2055.88478764,5.051,0.198,0.667
slide5-C4-2__phase_analysis,signal:0045-0364,73.0,26.8037065637,96.683,1247.0,1129.0,1562.0,895.642,364.54,0.65,1956.67157915,42.9407065637,1956.67157915,2.781,0.36,0.874
slide5-C4-2__phase_analysis,signal:0049-0381,83.0,74.8567065637,119.03,1305.0,1046.0,1612.0,800.696,381.785,0.526,6213.07864479,89.9407065637,6213.07864479,3.63,0.276,0.761
slide5-C4-2__phase_analysis,signal:0050-0381,132.0,28.6297065637,100.228,1312.0,1038.0,1574.0,639.429,379.237,0.391,3779.17326641,28.9407065637,3779.17326641,4.024,0.249,0.662
slide5-C4-2__phase_analysis,signal:0058-0426,72.0,44.4967065637,119.84,1290.0,1088.0,1558.0,968.02,426.341,0.648,3203.73087259,41.9407065637,3203.73087259,3.138,0.319,0.857
slide5-C4-2__phase_analysis,signal:0059-0432,84.0,45.7737065637,132.906,1209.0,1081.0,1643.0,848.151,432.539,0.568,3845.01935135,34.9407065637,3845.01935135,3.41,0.293,0.82
slide5-C4-2__phase_analysis,signal:0065-0477,124.0,94.9007065637,126.984,1258.0,1086.0,1705.0,898.232,477.279,0.395,11767.6476139,91.9407065637,11767.6476139,2.972,0.336,0.622
slide5-C4-2__phase_analysis,signal:0067-0501,77.0,47.3437065637,109.26,1241.0,1089.0,1570.0,912.251,501.133,0.669,3645.43440541,33.9407065637,3645.43440541,2.727,0.367,0.86
slide5-C4-2__phase_analysis,signal:0068-0500,71.0,68.2367065637,111.946,1264.0,1096.0,1642.0,484.826,500.516,0.525,4844.79016602,64.9407065637,4844.79016602,3.494,0.286,0.785
slide5-C4-2__phase_analysis,signal:0070-0519,100.0,48.4507065637,124.173,1216.0,1086.0,1624.0,605.766,520.091,0.43,4845.07065637,47.9407065637,4845.07065637,3.912,0.256,0.763
slide5-C4-2__phase_analysis,signal:0072-0528,123.0,19.2497065637,124.412,1217.0,1089.0,1695.0,749.198,528.707,0.346,2367.70690734,-5.05929343629,2367.70690734,5.607,0.178,0.776
slide5-C4-2__phase_analysis,signal:0076-0578,66.0,39.0167065637,113.208,1212.0,1084.0,1576.0,827.216,578.201,0.647,2575.0866332,46.9407065637,2575.0866332,2.753,0.363,0.863
slide5-C4-2__phase_analysis,signal:0078-0601,98.0,59.9717065637,159.084,1175.0,1070.0,1713.0,681.384,600.64,0.526,5877.18924324,67.9407065637,5877.18924324,3.468,0.288,0.803
slide5-C4-2__phase_analysis,signal:0079-0604,102.0,42.6757065637,104.49,1339.0,1082.0,1640.0,957.104,605.138,0.509,4352.9520695,45.9407065637,4352.9520695,3.579,0.279,0.739
slide5-C4-2__phase_analysis,signal:0080-0603,91.0,43.1717065637,104.775,1278.0,1130.0,1565.0,875.569,603.222,0.59,3928.6042973,32.9407065637,3928.6042973,2.966,0.337,0.802
slide5-C4-2__phase_analysis,signal:0096-0704,125.0,19.1407065637,97.609,1318.0,1086.0,1607.0,909.078,704.536,0.312,2392.58832046,18.9407065637,2392.58832046,2.569,0.389,0.505
slide5-C4-2__phase_analysis,signal:0101-0746,118.0,44.3217065637,130.041,1347.0,1094.0,1667.0,652.362,746.279,0.555,5230.00337452,54.9407065637,5230.00337452,3.16,0.316,0.784
slide5-C4-2__phase_analysis,signal:0104-0753,64.0,77.2067065637,118.012,1359.0,1059.0,1604.0,985.84,753.707,0.719,4941.20522008,99.9407065637,4941.20522008,2.597,0.385,0.853
slide5-C4-2__phase_analysis,signal:0120-0859,75.0,28.7537065637,118.378,1321.0,1109.0,1547.0,970.223,859.869,0.643,2156.55299228,19.9407065637,2156.55299228,2.661,0.376,0.811
slide5-C4-2__phase_analysis,signal:0124-0877,89.0,25.8737065637,145.384,1162.0,1059.0,1657.0,716.267,877.516,0.528,2302.72288417,26.9407065637,2302.72288417,3.4,0.294,0.805
slide5-C4-3__phase_analysis,signal:0008-0089,90.0,87.2847065637,144.255,1383.0,1103.0,1769.0,802.266,89.865,0.542,7855.66359073,90.9407065637,7855.66359073,3.455,0.289,0.826
slide5-C4-3__phase_analysis,signal:0010-0097,94.0,30.7497065637,139.986,1142.0,1067.0,1617.0,507.919,97.063,0.6,2890.42641699,30.9407065637,2890.42641699,3.178,0.315,0.879
slide5-C4-3__phase_analysis,signal:0016-0196,214.0,14.3707065637,108.403,1294.0,1072.0,1571.0,514.617,198.445,0.322,3075.31120463,5.94070656371,3075.31120463,4.284,0.233,0.63
slide5-C4-3__phase_analysis,signal:0023-0249,121.0,18.8167065637,104.753,1131.0,1079.0,1574.0,773.052,248.141,0.376,2276.82549421,13.9407065637,2276.82549421,3.75,0.267,0.619
slide5-C4-3__phase_analysis,signal:0027-0267,102.0,50.1167065637,106.535,1199.0,1110.0,1605.0,740.628,266.913,0.491,5111.9520695,50.9407065637,5111.9520695,3.269,0.306,0.723
slide5-C4-3__phase_analysis,signal:0030-0286,76.0,125.308706564,158.976,1403.0,1117.0,1773.0,878.576,286.23,0.64,9523.49369884,135.940706564,9523.49369884,3.056,0.327,0.859
slide5-C4-3__phase_analysis,signal:0034-0299,113.0,22.5687065637,103.413,1324.0,1046.0,1654.0,697.39,297.398,0.478,2550.2998417,31.9407065637,2550.2998417,3.216,0.311,0.695
slide5-C4-3__phase_analysis,signal:0036-0301,79.0,22.7637065637,112.483,1229.0,954.0,1544.0,724.642,301.103,0.609,1798.31581853,37.9407065637,1798.31581853,3.18,0.314,0.845
slide5-C4-3__phase_analysis,signal:0043-0343,116.0,36.6387065637,130.662,1340.0,1058.0,1650.0,917.454,343.202,0.48,4250.12196139,27.9407065637,4250.12196139,3.256,0.307,0.727
slide5-C4-3__phase_analysis,signal:0044-0348,140.0,39.4547065637,126.289,1327.0,1061.0,1626.0,760.835,349.027,0.355,5523.69891892,34.9407065637,5523.69891892,3.788,0.264,0.622
slide5-C4-3__phase_analysis,signal:0047-0358,75.0,71.0207065637,143.51,1227.0,1097.0,1705.0,962.82,358.131,0.745,5326.55299228,46.9407065637,5326.55299228,2.397,0.417,0.904
slide5-C4-3__phase_analysis,signal:0050-0397,130.0,26.4177065637,114.344,1211.0,1116.0,1592.0,982.682,398.293,0.372,3434.29185328,3.94070656371,3434.29185328,4.58,0.218,0.724
slide5-C4-3__phase_analysis,signal:0053-0395,87.0,44.2167065637,107.37,1237.0,1074.0,1535.0,916.052,396.002,0.557,3846.84147104,46.9407065637,3846.84147104,3.065,0.326,0.813
slide5-C4-3__phase_analysis,signal:0055-0423,141.0,83.3947065637,144.405,1350.0,1078.0,1709.0,761.401,422.42,0.363,11758.6396255,65.9407065637,11758.6396255,3.403,0.294,0.597
slide5-C4-3__phase_analysis,signal:0056-0423,132.0,23.6527065637,97.668,1227.0,1092.0,1595.0,405.424,425.495,0.385,3122.17326641,21.9407065637,3122.17326641,3.763,0.266,0.638
slide5-C4-3__phase_analysis,signal:0058-0429,72.0,77.7467065637,111.886,1268.0,1105.0,1631.0,728.721,428.944,0.653,5597.73087259,83.9407065637,5597.73087259,2.903,0.344,0.837
slide5-C4-3__phase_analysis,signal:0064-0463,83.0,92.4467065637,106.348,1351.0,1159.0,1677.0,598.717,463.617,0.426,7673.07864479,94.9407065637,7673.07864479,3.644,0.274,0.686
slide5-C4-3__phase_analysis,signal:0068-0479,75.0,95.6737065637,147.261,1183.0,1109.0,1731.0,934.04,479.155,0.648,7175.55299228,106.940706564,7175.55299228,2.988,0.335,0.893
slide5-C4-3__phase_analysis,signal:0072-0504,136.0,84.1247065637,107.034,1253.0,1108.0,1626.0,732.049,504.21,0.429,11440.9360927,84.9407065637,11440.9360927,3.119,0.321,0.729
slide5-C4-3__phase_analysis,signal:0076-0534,81.0,18.1257065637,95.647,1325.0,1066.0,1541.0,769.568,535.118,0.585,1468.19723166,32.9407065637,1468.19723166,3.193,0.313,0.806
slide5-C4-3__phase_analysis,signal:0080-0571,165.0,17.6437065637,102.23,1344.0,1077.0,1594.0,600.708,570.048,0.318,2911.21658301,10.9407065637,2911.21658301,1.247,0.802,0.561
slide5-C4-3__phase_analysis,signal:0081-0576,75.0,50.8207065637,104.538,1385.0,1097.0,1603.0,746.954,576.624,0.621,3811.55299228,58.9407065637,3811.55299228,2.92,0.342,0.867
slide5-C4-3__phase_analysis,signal:0084-0590,74.0,16.6977065637,86.191,1234.0,1147.0,1494.0,725.423,590.234,0.663,1235.61228571,2.94070656371,1235.61228571,2.805,0.356,0.841
slide5-C4-3__phase_analysis,signal:0087-0612,82.0,111.330706564,141.179,1419.0,1074.0,1807.0,922.675,612.347,0.554,9129.13793822,126.940706564,9129.13793822,3.409,0.293,0.785
slide5-C4-3__phase_analysis,signal:0089-0626,92.0,57.1037065637,147.092,1172.0,1066.0,1795.0,582.795,627.423,0.59,5253.54500386,49.9407065637,5253.54500386,2.956,0.338,0.793
slide5-C4-3__phase_analysis,signal:0114-0853,119.0,19.1927065637,108.388,1187.0,1053.0,1550.0,962.911,854.574,0.421,2283.94408108,33.9407065637,2283.94408108,3.642,0.275,0.674
