ImageId,TP,Label,ObjectId,ParentId,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0001-0008,0,-1,86.0,9631.244,2330.88,4814.0,4814.0,13906.0,461.511,7.116,0.622,828287.0,10294.0,828287.0,2.954,0.338,0.843
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0002-0026,1,-1,78.0,8303.269,2088.075,4378.0,4378.0,12421.0,580.726,25.841,0.665,647655.0,8075.0,647655.0,2.542,0.393,0.857
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0003-0039,2,-1,88.0,5683.33,1074.196,5780.0,3582.0,7575.0,763.988,39.723,0.788,500133.0,5780.0,500133.0,2.071,0.483,0.889
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0004-0045,3,-1,128.0,12606.836,3346.124,15910.0,4566.0,18188.0,254.882,43.259,0.401,1613675.0,13053.0,1613675.0,1.955,0.511,0.631
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0005-0051,4,-1,110.0,9790.445,2903.82,6418.0,3828.0,14504.0,410.615,51.029,0.469,1076949.0,10070.0,1076949.0,3.639,0.275,0.743
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0006-0048,5,-1,55.0,10694.818,2953.554,5954.0,5954.0,16172.0,115.035,48.354,0.749,588215.0,10638.0,588215.0,2.273,0.44,0.873
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0007-0049,6,-1,63.0,6295.238,1381.988,3899.0,3899.0,8555.0,681.267,49.31,0.838,396600.0,6273.0,396600.0,1.86,0.538,0.947
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0008-0053,7,-1,77.0,5213.805,845.521,3767.0,3767.0,7289.0,947.667,53.335,0.823,401463.0,5191.0,401463.0,2.018,0.496,0.875
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0009-0057,8,-1,112.0,5915.67,582.928,6035.0,4353.0,7450.0,960.939,57.312,0.681,662555.0,6010.0,662555.0,2.376,0.421,0.878
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0010-0059,9,-1,79.0,10635.329,2869.315,4767.0,4767.0,16080.0,173.069,59.254,0.54,840191.0,10801.0,840191.0,3.311,0.302,0.798
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0011-0062,10,-1,79.0,9688.0,2847.753,6762.0,3805.0,15567.0,483.636,62.814,0.627,765352.0,9967.0,765352.0,2.72,0.368,0.84
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0012-0063,11,-1,84.0,5306.679,762.167,4847.0,3434.0,6715.0,831.159,63.672,0.835,445761.0,5447.0,445761.0,1.869,0.535,0.928
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0013-0070,12,-1,99.0,9720.778,2882.965,4274.0,4274.0,15213.0,518.822,71.47,0.534,962357.0,9633.0,962357.0,3.375,0.296,0.78
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0014-0070,13,-1,78.0,6775.782,1236.442,6936.0,4094.0,9185.0,698.036,70.383,0.708,528511.0,7013.0,528511.0,2.247,0.445,0.867
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0015-0081,14,-1,83.0,10937.711,3489.318,9664.0,5009.0,17075.0,389.134,80.692,0.559,907830.0,11131.0,907830.0,2.98,0.336,0.81
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0016-0084,15,-1,184.0,9757.804,2452.135,11839.0,4369.0,15003.0,607.374,87.159,0.363,1795436.0,10080.0,1795436.0,3.035,0.33,0.581
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0017-0090,16,-1,68.0,11687.765,3851.26,4099.0,4099.0,18314.0,496.135,91.164,0.617,794768.0,12688.0,794768.0,2.829,0.354,0.855
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0018-0099,17,-1,80.0,11819.438,3515.893,4849.0,4849.0,18315.0,169.71,99.384,0.624,945555.0,12349.0,945555.0,3.108,0.322,0.914
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0019-0109,18,-1,58.0,9227.569,1950.873,5764.0,5764.0,13350.0,4.251,109.721,0.695,535199.0,8834.0,535199.0,2.43,0.411,0.853
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0020-0120,19,-1,88.0,11088.409,2980.251,14548.0,5476.0,16840.0,640.57,119.732,0.626,975780.0,11158.0,975780.0,2.819,0.355,0.826
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0021-0127,20,-1,69.0,11702.029,4117.335,4564.0,4564.0,19236.0,298.531,127.463,0.596,807440.0,12039.0,807440.0,3.215,0.311,0.862
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0022-0130,21,-1,68.0,13002.044,2736.945,7221.0,7221.0,17628.0,308.827,131.225,0.59,884139.0,13338.0,884139.0,3.103,0.322,0.819
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0023-0135,22,-1,74.0,12795.446,4239.079,4977.0,4977.0,20465.0,341.635,134.597,0.605,946863.0,13403.0,946863.0,2.882,0.347,0.827
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0024-0149,23,-1,79.0,13046.949,3303.879,6462.0,6462.0,18749.0,79.28,148.237,0.646,1030709.0,13308.0,1030709.0,2.88,0.347,0.832
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0025-0157,24,-1,68.0,11857.015,3085.347,6053.0,6053.0,17864.0,114.944,157.926,0.645,806277.0,11794.0,806277.0,2.497,0.4,0.877
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0026-0161,25,-1,92.0,12427.141,3914.643,3805.0,3805.0,19798.0,444.921,159.64,0.508,1143297.0,12793.0,1143297.0,3.576,0.28,0.763
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0027-0173,26,-1,63.0,11510.873,4194.228,4421.0,4421.0,18787.0,223.021,173.212,0.703,725185.0,11241.0,725185.0,2.674,0.374,0.887
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0028-0178,27,-1,96.0,7718.729,1857.523,6191.0,4302.0,11344.0,704.052,177.79,0.639,740998.0,7849.0,740998.0,2.611,0.383,0.835
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0029-0186,28,-1,98.0,10103.102,2594.794,5265.0,5265.0,15038.0,654.984,186.969,0.605,990104.0,9967.0,990104.0,2.891,0.346,0.807
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0030-0182,29,-1,79.0,5180.519,806.003,4899.0,3547.0,6956.0,978.999,182.13,0.84,409261.0,5317.0,409261.0,1.881,0.532,0.903
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0031-0189,30,-1,105.0,12415.057,3605.63,4693.0,4693.0,18739.0,463.516,190.794,0.459,1303581.0,12413.0,1303581.0,3.82,0.262,0.707
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0032-0192,31,-1,85.0,4527.047,858.613,4670.0,2794.0,6261.0,938.299,192.381,0.811,384799.0,4622.0,384799.0,1.71,0.585,0.863
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0033-0195,32,-1,86.0,13275.186,3563.093,17379.0,5992.0,19625.0,172.577,195.882,0.517,1141666.0,13387.0,1141666.0,3.077,0.325,0.729
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0034-0195,33,-1,74.0,9505.351,2736.479,4355.0,4355.0,13881.0,524.552,195.408,0.697,703396.0,9552.0,703396.0,2.787,0.359,0.855
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0035-0197,34,-1,56.0,9171.339,2515.782,5076.0,5076.0,14360.0,142.196,197.847,0.707,513595.0,9371.0,513595.0,2.463,0.406,0.868
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0036-0202,35,-1,63.0,11952.333,3222.567,5320.0,5320.0,18039.0,67.918,202.144,0.728,752997.0,12068.0,752997.0,2.441,0.41,0.881
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0037-0207,36,-1,87.0,12418.954,3499.77,5100.0,5100.0,19362.0,271.264,207.06,0.602,1080449.0,12283.0,1080449.0,2.873,0.348,0.802
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0038-0216,37,-1,82.0,13996.012,4458.574,5433.0,5433.0,20728.0,344.619,216.267,0.552,1147673.0,15015.0,1147673.0,3.499,0.286,0.837
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0039-0216,38,-1,57.0,12528.649,2889.346,6834.0,6834.0,17797.0,175.119,216.636,0.719,714133.0,12955.0,714133.0,2.475,0.404,0.877
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0040-0220,39,-1,59.0,12438.424,3275.54,6182.0,6182.0,18656.0,41.96,219.751,0.745,733867.0,11969.0,733867.0,2.279,0.439,0.881
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0041-0227,40,-1,62.0,13975.565,3319.225,14448.0,7111.0,19523.0,53.372,226.469,0.637,866485.0,14398.0,866485.0,2.792,0.358,0.832
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0042-0244,41,-1,79.0,13153.456,4349.657,4943.0,4943.0,21068.0,513.343,243.92,0.601,1039123.0,13024.0,1039123.0,3.049,0.328,0.806
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0043-0248,42,-1,83.0,5250.928,903.235,6425.0,3166.0,7367.0,947.177,248.355,0.9,435827.0,5314.0,435827.0,1.698,0.589,0.907
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0044-0251,43,-1,66.0,10828.015,3722.163,4273.0,4273.0,16918.0,391.202,251.212,0.669,714649.0,11554.0,714649.0,2.539,0.394,0.846
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0045-0255,44,-1,88.0,11164.125,3310.702,4723.0,4723.0,16628.0,627.405,255.529,0.503,982443.0,11304.0,982443.0,3.338,0.3,0.765
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0046-0260,45,-1,75.0,12077.667,3230.433,5211.0,5211.0,17791.0,257.502,260.15,0.571,905825.0,12673.0,905825.0,3.069,0.326,0.777
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0047-0258,46,-1,89.0,5885.73,1177.034,6904.0,3723.0,8008.0,887.751,257.876,0.689,523830.0,5928.0,523830.0,2.387,0.419,0.836
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0048-0271,47,-1,60.0,12419.8,3406.785,15345.0,5974.0,18028.0,279.849,271.562,0.67,745188.0,12823.0,745188.0,2.487,0.402,0.857
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0049-0274,48,-1,58.0,12252.052,2791.29,5799.0,5799.0,16574.0,260.681,274.401,0.651,710619.0,12948.0,710619.0,2.937,0.34,0.841
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0050-0292,49,-1,108.0,7911.657,1810.654,5110.0,4015.0,11391.0,810.198,291.412,0.627,854459.0,7777.0,854459.0,2.549,0.392,0.783
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0051-0301,50,-1,85.0,11114.376,2616.307,5618.0,5618.0,15564.0,46.175,301.781,0.604,944722.0,10992.0,944722.0,2.919,0.343,0.806
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0052-0304,51,-1,94.0,6635.979,1446.688,3753.0,3753.0,9592.0,886.858,303.62,0.759,623782.0,6728.0,623782.0,2.095,0.477,0.87
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0053-0312,52,-1,72.0,12592.0,3456.729,5863.0,5863.0,19089.0,270.033,312.444,0.662,906624.0,12613.0,906624.0,2.823,0.354,0.867
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0054-0315,53,-1,97.0,6284.969,1334.246,5615.0,3459.0,8830.0,948.402,315.656,0.738,609642.0,6465.0,609642.0,2.099,0.476,0.882
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0055-0323,54,-1,66.0,13341.758,4630.686,6907.0,4980.0,21649.0,466.731,323.561,0.618,880556.0,13945.0,880556.0,3.01,0.332,0.846
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0056-0328,55,-1,71.0,13697.493,3554.351,7097.0,7097.0,19964.0,246.921,328.664,0.674,972522.0,13758.0,972522.0,2.688,0.372,0.871
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0057-0337,56,-1,61.0,14965.82,4918.844,5084.0,5084.0,23716.0,320.272,336.984,0.742,912915.0,15460.0,912915.0,2.38,0.42,0.904
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0058-0336,57,-1,75.0,13876.427,4058.2,5354.0,5354.0,20691.0,628.215,335.392,0.581,1040732.0,14176.0,1040732.0,2.936,0.341,0.781
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0059-0338,58,-1,50.0,14572.92,3814.319,7086.0,7086.0,19892.0,544.986,338.353,0.612,728646.0,15451.0,728646.0,3.25,0.308,0.806
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0060-0346,59,-1,119.0,13842.017,2949.166,7107.0,7107.0,19077.0,108.66,346.605,0.478,1647200.0,13861.0,1647200.0,1.82,0.549,0.713
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0061-0346,60,-1,73.0,14322.301,3742.424,6096.0,6096.0,21459.0,175.019,345.831,0.697,1045528.0,14284.0,1045528.0,2.663,0.375,0.885
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0062-0349,61,-1,73.0,13327.603,3095.977,4125.0,4125.0,17702.0,532.378,348.27,0.486,972915.0,13707.0,972915.0,3.582,0.279,0.73
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0063-0364,62,-1,120.0,7649.567,1938.898,3596.0,3596.0,11025.0,853.634,363.927,0.535,917948.0,7788.0,917948.0,3.309,0.302,0.822
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0064-0364,63,-1,96.0,6817.344,1352.016,3854.0,3854.0,9763.0,950.127,364.607,0.743,654465.0,6955.0,654465.0,2.188,0.457,0.869
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0065-0365,64,-1,63.0,14918.937,5029.469,6013.0,6013.0,22675.0,547.618,365.114,0.609,939893.0,15614.0,939893.0,2.817,0.355,0.813
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0066-0364,65,-1,89.0,6247.337,1357.676,3669.0,3669.0,9032.0,922.23,364.239,0.823,556013.0,6202.0,556013.0,1.952,0.512,0.89
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0067-0366,66,-1,58.0,7963.793,1951.689,4018.0,4018.0,11879.0,23.786,366.106,0.777,461900.0,7764.0,461900.0,2.25,0.444,0.885
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0068-0372,67,-1,70.0,14633.3,4429.462,5153.0,5153.0,21055.0,435.041,371.5,0.542,1024331.0,15975.0,1024331.0,3.488,0.287,0.8
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0069-0371,68,-1,56.0,13930.125,2786.473,14108.0,8167.0,18836.0,109.894,371.564,0.722,780087.0,13999.0,780087.0,2.457,0.407,0.855
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0070-0381,69,-1,69.0,12928.435,2575.038,6978.0,6978.0,17373.0,120.684,381.006,0.634,892062.0,12832.0,892062.0,2.902,0.345,0.873
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0071-0386,70,-1,67.0,17118.0,4771.264,22520.0,7357.0,25129.0,353.034,386.166,0.702,1146906.0,17666.0,1146906.0,2.508,0.399,0.848
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0072-0395,71,-1,62.0,14450.081,3691.823,6927.0,6927.0,21124.0,264.149,394.969,0.692,895905.0,14733.0,895905.0,2.53,0.395,0.886
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0073-0397,72,-1,91.0,11979.286,2672.256,10794.0,5117.0,16256.0,206.092,395.395,0.534,1090115.0,12062.0,1090115.0,2.843,0.352,0.74
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0074-0397,73,-1,53.0,12029.811,4132.778,5140.0,5140.0,19177.0,387.582,396.104,0.721,637580.0,12501.0,637580.0,2.231,0.448,0.835
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0075-0401,74,-1,57.0,15132.632,5069.413,4761.0,4761.0,22793.0,599.285,401.117,0.719,862560.0,16081.0,862560.0,2.516,0.397,0.87
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0076-0406,75,-1,69.0,12627.841,4050.051,5053.0,5053.0,19709.0,644.198,405.534,0.68,871321.0,12890.0,871321.0,2.85,0.351,0.836
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0077-0408,76,-1,60.0,12587.417,4298.545,4456.0,4456.0,19162.0,541.285,407.211,0.684,755245.0,13233.0,755245.0,2.456,0.407,0.828
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0078-0420,77,-1,83.0,10962.337,2837.12,5261.0,5261.0,15706.0,862.107,419.709,0.662,909874.0,11022.0,909874.0,2.38,0.42,0.802
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0079-0422,78,-1,94.0,9488.564,1989.978,4653.0,4653.0,12972.0,830.878,421.359,0.578,891925.0,9599.0,891925.0,3.15,0.317,0.821
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0080-0423,79,-1,63.0,15246.508,3838.874,7049.0,7049.0,21487.0,375.039,424.376,0.638,960530.0,15608.0,960530.0,2.72,0.368,0.813
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0081-0433,80,-1,77.0,11441.195,4201.233,4307.0,4307.0,18565.0,745.309,433.426,0.611,880972.0,11975.0,880972.0,2.676,0.374,0.885
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0082-0431,81,-1,64.0,8152.766,2372.159,4471.0,4471.0,12293.0,790.79,431.381,0.729,521777.0,8096.0,521777.0,2.257,0.443,0.859
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0083-0431,82,-1,77.0,10460.299,2618.402,5486.0,5486.0,15285.0,820.124,431.437,0.721,805443.0,10827.0,805443.0,2.322,0.431,0.856
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0084-0439,83,-1,75.0,13157.8,3797.233,13477.0,4978.0,19496.0,413.38,438.916,0.555,986835.0,13618.0,986835.0,3.546,0.282,0.852
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0085-0438,84,-1,57.0,10451.684,2087.745,6649.0,6649.0,14532.0,65.754,437.546,0.794,595746.0,10275.0,595746.0,2.245,0.445,0.87
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0086-0443,85,-1,57.0,12230.386,4354.907,4215.0,4215.0,19752.0,684.425,444.275,0.708,697132.0,13128.0,697132.0,2.4,0.417,0.864
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0087-0455,86,-1,64.0,16313.062,6066.444,9376.0,5603.0,24873.0,546.367,454.953,0.69,1044036.0,18285.0,1044036.0,2.606,0.384,0.889
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0088-0461,87,-1,72.0,10470.417,3013.718,4093.0,4093.0,15562.0,782.536,461.616,0.73,753870.0,10794.0,753870.0,2.468,0.405,0.862
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0089-0463,88,-1,61.0,13312.148,3522.173,5199.0,5199.0,19678.0,500.863,464.208,0.571,812041.0,13471.0,812041.0,2.935,0.341,0.813
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0090-0469,89,-1,57.0,13640.509,3871.775,6786.0,6786.0,20416.0,314.428,468.802,0.788,777509.0,13533.0,777509.0,2.279,0.439,0.898
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0091-0469,90,-1,54.0,9910.167,2105.703,6281.0,6281.0,13609.0,217.525,469.167,0.764,535149.0,9874.0,535149.0,2.291,0.437,0.878
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0092-0476,91,-1,63.0,12289.746,4232.066,4917.0,4917.0,19223.0,663.687,476.608,0.647,774254.0,12956.0,774254.0,2.757,0.363,0.834
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0093-0479,92,-1,54.0,16648.0,4456.933,8247.0,8247.0,23706.0,444.695,478.366,0.723,898992.0,16441.0,898992.0,2.377,0.421,0.831
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0094-0479,93,-1,52.0,12162.827,3865.805,7257.0,4606.0,18587.0,653.136,478.159,0.697,632467.0,12675.0,632467.0,2.452,0.408,0.881
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0095-0486,94,-1,73.0,7713.822,1957.968,4457.0,4457.0,11567.0,872.208,485.686,0.675,563109.0,7634.0,563109.0,2.484,0.403,0.849
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0096-0489,95,-1,51.0,14748.922,4405.827,6698.0,6698.0,21714.0,522.757,489.098,0.71,752195.0,14876.0,752195.0,2.555,0.391,0.857
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0097-0489,96,-1,56.0,11544.125,3392.391,4981.0,4981.0,16939.0,650.08,488.496,0.711,646471.0,11410.0,646471.0,2.496,0.401,0.824
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0098-0498,97,-1,169.0,8643.828,2095.219,9086.0,4002.0,12829.0,877.022,500.873,0.361,1460807.0,8870.0,1460807.0,3.923,0.255,0.627
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0099-0501,98,-1,67.0,12069.91,3200.383,6237.0,6237.0,17827.0,298.545,501.396,0.628,808684.0,12149.0,808684.0,2.65,0.377,0.817
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0100-0520,99,-1,99.0,14872.677,3903.648,11112.0,7819.0,22963.0,525.033,519.931,0.345,1472395.0,15026.0,1472395.0,4.76,0.21,0.629
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0101-0518,100,-1,55.0,11093.891,1995.493,12149.0,7115.0,15642.0,81.791,517.876,0.823,610164.0,11053.0,610164.0,2.046,0.489,0.902
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0102-0522,101,-1,75.0,9710.373,1899.718,5527.0,5527.0,13151.0,145.063,521.096,0.663,728278.0,9768.0,728278.0,2.737,0.365,0.843
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0103-0526,102,-1,82.0,7917.256,2001.247,4398.0,4398.0,12078.0,937.328,526.409,0.804,649215.0,8118.0,649215.0,2.06,0.485,0.911
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0104-0530,103,-1,69.0,11922.855,2746.833,5878.0,5878.0,16498.0,290.018,530.653,0.655,822677.0,11981.0,822677.0,2.705,0.37,0.857
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0105-0530,104,-1,83.0,14895.819,3713.027,6980.0,6980.0,21531.0,458.926,529.995,0.577,1236353.0,15162.0,1236353.0,3.344,0.299,0.79
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0106-0529,105,-1,57.0,15853.211,4685.029,7092.0,7092.0,22980.0,538.021,529.27,0.649,903633.0,16388.0,903633.0,2.805,0.357,0.844
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0107-0534,106,-1,71.0,12377.0,4781.167,4200.0,4200.0,19514.0,657.813,534.786,0.609,878767.0,12770.0,878767.0,3.02,0.331,0.835
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0108-0536,107,-1,129.0,11789.357,2243.064,9156.0,6872.0,16045.0,223.357,535.835,0.73,1520827.0,11883.0,1520827.0,1.449,0.69,0.851
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0109-0557,108,-1,107.0,10727.103,1805.409,5906.0,5906.0,14668.0,180.898,558.165,0.354,1147800.0,10800.0,1147800.0,2.263,0.442,0.596
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0110-0550,109,-1,97.0,13498.639,4042.657,4997.0,4997.0,19899.0,637.635,550.941,0.515,1309368.0,13612.0,1309368.0,3.641,0.275,0.802
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0111-0567,110,-1,59.0,14333.932,3517.756,6774.0,6774.0,19990.0,496.459,567.713,0.64,845702.0,14660.0,845702.0,2.561,0.39,0.792
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0112-0570,111,-1,99.0,8409.919,2577.612,10456.0,3950.0,13415.0,953.052,571.078,0.704,832582.0,8267.0,832582.0,2.396,0.417,0.872
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0113-0575,112,-1,67.0,13304.567,3493.634,7111.0,7111.0,19779.0,318.653,574.516,0.712,891406.0,13057.0,891406.0,2.274,0.44,0.865
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0114-0574,113,-1,64.0,14324.703,4550.417,5215.0,5215.0,21124.0,538.123,574.619,0.64,916781.0,15487.0,916781.0,2.914,0.343,0.837
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0115-0572,114,-1,69.0,9800.464,3196.785,3397.0,3397.0,15824.0,813.229,572.359,0.839,676232.0,10042.0,676232.0,2.147,0.466,0.952
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0116-0584,115,-1,70.0,11248.814,2120.794,10344.0,6212.0,14939.0,162.707,583.972,0.668,787417.0,10983.0,787417.0,2.695,0.371,0.848
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0117-0582,116,-1,53.0,11675.038,1851.919,7618.0,7618.0,15571.0,151.502,583.158,0.71,618777.0,11608.0,618777.0,2.577,0.388,0.855
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0118-0589,117,-1,57.0,13289.561,3963.38,6375.0,6375.0,20658.0,547.302,589.35,0.698,757505.0,13156.0,757505.0,2.583,0.387,0.851
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0119-0589,118,-1,60.0,11660.117,3873.864,4897.0,4897.0,18481.0,791.102,589.695,0.674,699607.0,11865.0,699607.0,2.65,0.377,0.833
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0120-0615,119,-1,81.0,14344.173,4445.518,6048.0,6048.0,21214.0,538.459,614.637,0.525,1161878.0,14586.0,1161878.0,3.321,0.301,0.74
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0121-0613,120,-1,75.0,16684.413,4774.379,7998.0,7998.0,25257.0,409.666,612.622,0.703,1251331.0,17067.0,1251331.0,2.396,0.417,0.847
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0122-0612,121,-1,59.0,12091.017,3431.405,5895.0,5895.0,18123.0,488.789,612.287,0.761,713370.0,12191.0,713370.0,2.37,0.422,0.855
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0123-0618,122,-1,99.0,7250.04,2063.187,3766.0,3766.0,11165.0,987.452,618.216,0.785,717754.0,7177.0,717754.0,2.118,0.472,0.904
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0124-0622,123,-1,88.0,9891.205,3313.279,3277.0,3277.0,15446.0,875.394,621.824,0.702,870426.0,9922.0,870426.0,2.546,0.393,0.834
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0125-0624,124,-1,76.0,12526.382,4536.014,4482.0,4482.0,20906.0,646.921,623.394,0.652,952005.0,13129.0,952005.0,2.656,0.376,0.831
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0126-0643,125,-1,64.0,12592.312,5542.631,18110.0,3507.0,21284.0,684.154,644.27,0.729,805908.0,13626.0,805908.0,2.2,0.455,0.871
Xyl_region3_venus_KL1__t1_phase_analysis,1,signal:0127-0653,126,-1,54.0,9044.315,1336.211,6517.0,6274.0,11436.0,130.186,652.9,0.712,488393.0,9085.0,488393.0,2.576,0.388,0.844
