ImageId,Label,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
slide4-C3-1__phase_analysis,signal:0142-0900,76.0,52.8844313725,96.355,1050.0,1025.0,1439.0,496.884,899.737,0.69,4019.20478431,44.3974313725,4019.20478431,2.499,0.4,0.874
slide4-C3-2__phase_analysis,signal:0001-0021,215.0,58.0164313725,131.943,1048.0,956.0,1615.0,685.064,21.535,0.457,12473.4477451,37.3974313725,12473.4477451,4.338,0.231,0.817
slide4-C3-2__phase_analysis,signal:0101-0229,206.0,173.805431373,142.515,1190.0,1020.0,1649.0,711.337,231.114,0.464,35803.8708627,166.397431373,35803.8708627,3.807,0.263,0.742
slide4-C3-2__phase_analysis,signal:0120-0310,149.0,154.726431373,131.344,1374.0,1042.0,1671.0,766.646,311.071,0.527,23054.2172745,148.397431373,23054.2172745,3.289,0.304,0.795
slide4-C3-2__phase_analysis,signal:0131-0376,77.0,241.436431373,160.657,1247.0,1104.0,1801.0,893.069,375.672,0.669,18590.6022157,222.397431373,18590.6022157,2.751,0.363,0.86
slide4-C3-2__phase_analysis,signal:0144-0449,121.0,107.620431373,100.878,1171.0,1026.0,1487.0,819.749,449.296,0.561,13022.0891961,97.3974313725,13022.0891961,3.086,0.324,0.846
slide4-C3-2__phase_analysis,signal:0155-0487,70.0,48.0544313725,72.715,1186.0,1013.0,1404.0,471.928,486.939,0.723,3363.82019608,45.3974313725,3363.82019608,2.269,0.441,0.833
slide4-C3-2__phase_analysis,signal:0160-0506,66.0,137.200431373,69.013,1259.0,1143.0,1434.0,543.896,505.3,0.556,9055.23047059,136.397431373,9055.23047059,2.862,0.349,0.825
slide4-C3-2__phase_analysis,signal:0164-0536,96.0,166.949431373,107.949,1349.0,1065.0,1511.0,934.76,536.227,0.523,16027.1534118,181.397431373,16027.1534118,3.49,0.287,0.777
slide4-C3-2__phase_analysis,signal:0166-0550,143.0,154.306431373,119.523,1192.0,1024.0,1676.0,911.044,552.271,0.345,22065.8326863,149.397431373,22065.8326863,3.695,0.271,0.606
slide4-C3-2__phase_analysis,signal:0173-0606,124.0,158.058431373,122.431,1306.0,1048.0,1599.0,852.144,606.591,0.536,19599.2814902,171.397431373,19599.2814902,3.446,0.29,0.79
slide4-C3-2__phase_analysis,signal:0190-0723,144.0,68.7864313725,98.064,1152.0,935.0,1400.0,550.049,722.147,0.56,9905.23011765,75.3974313725,9905.23011765,3.329,0.3,0.855
slide4-C3-3__phase_analysis,signal:0011-0035,116.0,94.3884313725,139.746,1088.0,1002.0,1608.0,794.283,34.891,0.61,10949.1020392,66.3974313725,10949.1020392,2.878,0.347,0.835
slide4-C3-3__phase_analysis,signal:0016-0048,235.0,60.7374313725,115.198,1110.0,945.0,1556.0,583.754,49.396,0.466,14273.3963725,47.3974313725,14273.3963725,3.16,0.316,0.699
slide4-C3-3__phase_analysis,signal:0030-0088,201.0,220.934431373,195.627,1234.0,1011.0,1848.0,918.671,91.388,0.334,44407.8837059,189.397431373,44407.8837059,3.416,0.293,0.578
slide4-C3-3__phase_analysis,signal:0049-0138,165.0,98.6824313725,110.624,1138.0,1039.0,1551.0,750.935,138.542,0.623,16282.5761765,76.3974313725,16282.5761765,2.569,0.389,0.842
slide4-C3-3__phase_analysis,signal:0059-0189,128.0,131.725431373,114.073,1076.0,1064.0,1574.0,783.224,188.833,0.63,16860.8712157,136.397431373,16860.8712157,2.983,0.335,0.877
slide4-C3-3__phase_analysis,signal:0067-0240,128.0,165.147431373,178.121,1193.0,1024.0,1776.0,820.419,239.737,0.613,21138.8712157,107.397431373,21138.8712157,3.198,0.313,0.88
slide4-C3-3__phase_analysis,signal:0080-0313,130.0,99.0824313725,117.706,1146.0,987.0,1582.0,720.117,312.981,0.572,12880.6660784,90.3974313725,12880.6660784,3.351,0.298,0.875
slide4-C3-3__phase_analysis,signal:0083-0321,103.0,119.261431373,112.585,1221.0,1000.0,1531.0,780.474,321.964,0.704,12283.9354314,102.397431373,12283.9354314,2.427,0.412,0.884
slide4-C3-3__phase_analysis,signal:0084-0324,177.0,106.137431373,120.784,1293.0,1005.0,1655.0,571.523,325.225,0.663,18786.3453529,95.3974313725,18786.3453529,2.245,0.445,0.837
slide4-C3-3__phase_analysis,signal:0102-0412,178.0,134.931431373,142.388,1178.0,1046.0,1684.0,782.477,413.649,0.441,24017.7427843,92.3974313725,24017.7427843,3.035,0.329,0.677
slide4-C3-3__phase_analysis,signal:0105-0450,203.0,226.752431373,160.516,1230.0,1069.0,1731.0,910.695,447.772,0.392,46030.6785686,190.397431373,46030.6785686,2.577,0.388,0.584
slide4-C3-3__phase_analysis,signal:0107-0452,210.0,73.9074313725,83.12,1189.0,1005.0,1414.0,396.53,451.001,0.515,15520.4605882,78.3974313725,15520.4605882,3.305,0.303,0.743
slide4-C3-3__phase_analysis,signal:0116-0598,113.0,179.839431373,153.919,1129.0,1064.0,1677.0,933.973,599.037,0.624,20321.9097451,137.397431373,20321.9097451,2.719,0.368,0.837
slide4-C3-3__phase_analysis,signal:0131-0740,108.0,153.786431373,172.534,1186.0,1032.0,1754.0,848.352,740.803,0.657,16608.9225882,109.397431373,16608.9225882,2.514,0.398,0.847
slide4-C3-3__phase_analysis,signal:0134-0756,117.0,43.1494313725,114.631,1117.0,954.0,1514.0,669.406,756.302,0.77,5048.49947059,11.3974313725,5048.49947059,1.923,0.52,0.863
