ImageId,TP,Label,ObjectId,ParentId,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
PxylX_region1_KL__t6_phase_analysis,6,signal:0061-0463,60,61,77.0,19215.779,5868.902,7427.0,7427.0,28437.0,489.094,463.466,0.539,1479615.0,20243.0,1479615.0,3.489,0.287,0.819
PxylX_region1_KL__t6_phase_analysis,6,signal:0062-0476,61,62,83.0,18661.867,5766.528,19556.0,8655.0,26811.0,462.864,474.998,0.477,1548935.0,19722.0,1548935.0,4.03,0.248,0.794
PxylX_region1_KL__t6_phase_analysis,6,signal:0063-0497,62,63,74.0,14222.284,3303.008,6178.0,6178.0,20763.0,6.001,496.265,0.526,1052449.0,14009.0,1052449.0,3.346,0.299,0.771
PxylX_region1_KL__t6_phase_analysis,6,signal:0064-0501,63,64,75.0,13862.267,4704.801,4768.0,4768.0,21832.0,438.02,501.905,0.581,1039670.0,14168.0,1039670.0,3.072,0.326,0.769
PxylX_region1_KL__t6_phase_analysis,6,signal:0065-0501,64,65,69.0,12000.333,4117.603,4421.0,4421.0,18446.0,613.92,500.404,0.618,828023.0,12812.0,828023.0,2.711,0.369,0.821
PxylX_region1_KL__t6_phase_analysis,6,signal:0066-0522,65,66,127.0,11534.551,4431.96,11151.0,3586.0,18671.0,960.654,521.141,0.537,1464888.0,12062.0,1464888.0,3.29,0.304,0.789
PxylX_region1_KL__t6_phase_analysis,6,signal:0067-0531,66,67,85.0,14865.635,4922.666,4602.0,4602.0,23046.0,623.014,532.289,0.525,1263579.0,15867.0,1263579.0,3.213,0.311,0.711
PxylX_region1_KL__t6_phase_analysis,6,signal:0068-0545,67,68,74.0,15508.0,4380.399,6599.0,6599.0,23040.0,248.978,546.135,0.615,1147592.0,15382.0,1147592.0,2.69,0.372,0.809
PxylX_region1_KL__t6_phase_analysis,6,signal:0069-0550,68,69,82.0,16441.549,4702.143,5030.0,5030.0,23980.0,604.76,549.169,0.563,1348207.0,17673.0,1348207.0,3.483,0.287,0.812
PxylX_region1_KL__t6_phase_analysis,6,signal:0070-0570,69,70,82.0,15382.634,3896.404,15391.0,8444.0,22017.0,236.328,569.183,0.567,1261376.0,15391.0,1261376.0,3.303,0.303,0.804
PxylX_region1_KL__t6_phase_analysis,6,signal:0071-0572,70,71,117.0,13119.752,5153.659,3575.0,3575.0,21454.0,958.301,573.194,0.557,1535011.0,13691.0,1535011.0,3.48,0.287,0.839
PxylX_region1_KL__t6_phase_analysis,6,signal:0072-0578,71,72,82.0,11819.122,5814.915,3716.0,3716.0,22422.0,875.576,579.45,0.691,969168.0,11619.0,969168.0,2.32,0.431,0.828
PxylX_region1_KL__t6_phase_analysis,6,signal:0073-0592,72,73,84.0,11340.893,5602.981,3201.0,3201.0,20995.0,827.914,592.547,0.675,952635.0,10429.0,952635.0,2.861,0.35,0.923
PxylX_region1_KL__t6_phase_analysis,6,signal:0074-0607,73,74,96.0,16796.958,6684.415,3559.0,3559.0,27569.0,741.011,606.974,0.649,1612508.0,18093.0,1612508.0,2.815,0.355,0.835
PxylX_region1_KL__t6_phase_analysis,6,signal:0075-0616,74,75,114.0,10572.781,4593.068,2866.0,2866.0,18522.0,977.82,616.839,0.572,1205297.0,10410.0,1205297.0,3.241,0.309,0.826
PxylX_region1_KL__t6_phase_analysis,6,signal:0076-0630,75,76,74.0,20759.405,8158.485,6924.0,6924.0,33209.0,450.753,629.697,0.706,1536196.0,21360.0,1536196.0,2.51,0.398,0.846
PxylX_region1_KL__t6_phase_analysis,6,signal:0077-0636,76,77,171.0,20293.702,6122.067,16987.0,5442.0,33809.0,220.204,639.627,0.282,3470223.0,19821.0,3470223.0,2.442,0.41,0.455
PxylX_region1_KL__t6_phase_analysis,6,signal:0078-0637,77,78,87.0,16322.368,5740.632,5834.0,5834.0,25146.0,517.88,636.802,0.573,1420046.0,17016.0,1420046.0,3.12,0.321,0.798
PxylX_region1_KL__t6_phase_analysis,6,signal:0079-0636,78,79,100.0,12106.63,4927.339,2852.0,2852.0,19892.0,834.329,635.621,0.578,1210663.0,13267.0,1210663.0,2.936,0.341,0.816
PxylX_region1_KL__t6_phase_analysis,6,signal:0080-0645,79,80,98.0,15617.571,5884.262,4059.0,4059.0,25146.0,602.471,645.01,0.539,1530522.0,16856.0,1530522.0,3.394,0.295,0.817
PxylX_region1_KL__t6_phase_analysis,6,signal:0081-0645,80,81,93.0,17024.785,5983.821,6370.0,6370.0,26785.0,504.751,644.629,0.538,1583305.0,17937.0,1583305.0,3.219,0.311,0.795
PxylX_region1_KL__t6_phase_analysis,6,signal:0082-0656,81,82,86.0,13691.872,4269.113,6249.0,6249.0,21112.0,45.526,655.211,0.639,1177501.0,13457.0,1177501.0,2.587,0.387,0.819
PxylX_region1_KL__t6_phase_analysis,6,signal:0083-0658,82,83,97.0,14692.619,5696.418,4373.0,4373.0,24389.0,447.302,658.868,0.593,1425184.0,15487.0,1425184.0,3.213,0.311,0.836
PxylX_region1_KL__t6_phase_analysis,6,signal:0084-0661,83,84,170.0,17421.4,4441.387,6826.0,6826.0,25011.0,293.804,661.736,0.669,2961638.0,18172.0,2961638.0,1.952,0.512,0.84
PxylX_region1_KL__t6_phase_analysis,6,signal:0085-0675,84,85,127.0,9397.37,3900.832,14933.0,2982.0,16751.0,972.633,676.965,0.542,1193466.0,9210.0,1193466.0,2.491,0.401,0.728
PxylX_region1_KL__t6_phase_analysis,6,signal:0086-0684,85,86,86.0,13895.337,5692.309,4554.0,4554.0,22980.0,501.325,683.627,0.566,1194999.0,14749.0,1194999.0,3.234,0.309,0.819
PxylX_region1_KL__t6_phase_analysis,6,signal:0087-0682,86,87,106.0,12595.953,4585.253,12866.0,4280.0,20543.0,532.827,681.55,0.558,1335171.0,13289.0,1335171.0,3.061,0.327,0.791
PxylX_region1_KL__t6_phase_analysis,6,signal:0088-0716,87,88,100.0,10827.38,5152.54,2304.0,2304.0,19473.0,781.53,717.068,0.608,1082738.0,11147.0,1082738.0,2.6,0.385,0.8
PxylX_region1_KL__t6_phase_analysis,6,signal:0089-0726,88,89,104.0,11350.058,4776.862,14930.0,3097.0,19590.0,649.327,725.623,0.54,1180406.0,11752.0,1180406.0,3.154,0.317,0.8
PxylX_region1_KL__t6_phase_analysis,6,signal:0090-0736,89,90,115.0,17536.296,8360.917,4360.0,4360.0,30428.0,726.16,736.392,0.541,2016674.0,18509.0,2016674.0,2.338,0.428,0.721
PxylX_region1_KL__t6_phase_analysis,6,signal:0091-0737,90,91,83.0,16942.289,5232.118,5951.0,5951.0,25381.0,343.932,737.526,0.632,1406210.0,17236.0,1406210.0,2.865,0.349,0.851
PxylX_region1_KL__t6_phase_analysis,6,signal:0092-0743,91,92,99.0,9616.111,4510.919,3340.0,3340.0,16996.0,989.695,743.625,0.732,951995.0,9033.0,951995.0,2.279,0.439,0.884
PxylX_region1_KL__t6_phase_analysis,6,signal:0093-0748,92,93,98.0,13778.939,5988.292,3669.0,3669.0,23650.0,524.922,749.262,0.566,1350336.0,14323.0,1350336.0,2.91,0.344,0.813
PxylX_region1_KL__t6_phase_analysis,6,signal:0094-0753,93,94,90.0,12097.744,5230.01,2868.0,2868.0,20861.0,782.832,752.957,0.65,1088797.0,12240.0,1088797.0,2.667,0.375,0.804
PxylX_region1_KL__t6_phase_analysis,6,signal:0095-0755,94,95,96.0,10153.344,4403.017,3082.0,3082.0,17116.0,955.882,754.926,0.675,974721.0,10544.0,974721.0,2.528,0.396,0.857
PxylX_region1_KL__t6_phase_analysis,6,signal:0096-0771,95,96,91.0,8708.495,3673.817,4139.0,2670.0,15779.0,982.028,772.09,0.655,792473.0,8285.0,792473.0,2.599,0.385,0.871
PxylX_region1_KL__t6_phase_analysis,6,signal:0097-0772,96,97,84.0,14428.036,4506.842,4712.0,4712.0,22873.0,85.157,772.008,0.625,1211955.0,14410.0,1211955.0,2.91,0.344,0.8
PxylX_region1_KL__t6_phase_analysis,6,signal:0098-0779,97,98,94.0,11979.213,4161.09,8970.0,4378.0,20026.0,304.718,779.539,0.578,1126046.0,12152.0,1126046.0,2.872,0.348,0.817
PxylX_region1_KL__t6_phase_analysis,6,signal:0099-0785,98,99,97.0,13820.876,5661.218,16668.0,3360.0,22777.0,640.328,786.363,0.575,1340625.0,14597.0,1340625.0,3.267,0.306,0.833
PxylX_region1_KL__t6_phase_analysis,6,signal:0100-0787,99,100,105.0,9228.267,3638.405,2850.0,2850.0,14807.0,879.436,787.862,0.645,968968.0,9809.0,968968.0,2.874,0.348,0.882
PxylX_region1_KL__t6_phase_analysis,6,signal:0101-0808,100,101,99.0,11058.03,5314.143,3113.0,3113.0,20405.0,957.02,807.729,0.666,1094745.0,10618.0,1094745.0,2.663,0.375,0.865
PxylX_region1_KL__t6_phase_analysis,6,signal:0102-0807,101,102,72.0,13893.153,3993.776,6206.0,6206.0,20115.0,112.351,807.568,0.653,1000307.0,13753.0,1000307.0,2.75,0.364,0.857
PxylX_region1_KL__t6_phase_analysis,6,signal:0103-0813,102,103,204.0,16282.662,5498.628,12440.0,4948.0,26068.0,529.097,811.738,0.321,3321663.0,16948.0,3321663.0,1.237,0.808,0.596
PxylX_region1_KL__t6_phase_analysis,6,signal:0104-0834,103,104,79.0,11500.861,4615.114,3161.0,3161.0,20442.0,612.701,834.713,0.695,908568.0,11621.0,908568.0,2.594,0.386,0.878
PxylX_region1_KL__t6_phase_analysis,6,signal:0105-0852,104,105,107.0,13754.019,5307.803,5027.0,4164.0,22069.0,427.567,853.973,0.527,1471680.0,14001.0,1471680.0,3.087,0.324,0.738
PxylX_region1_KL__t6_phase_analysis,6,signal:0106-0854,105,106,133.0,12831.165,3969.225,14032.0,4116.0,19313.0,245.241,852.335,0.444,1706545.0,13167.0,1706545.0,2.912,0.343,0.652
PxylX_region1_KL__t6_phase_analysis,6,signal:0107-0854,106,107,100.0,11509.09,4446.274,3277.0,3277.0,19931.0,326.135,856.158,0.552,1150909.0,11773.0,1150909.0,2.722,0.367,0.763
PxylX_region1_KL__t6_phase_analysis,6,signal:0108-0872,107,108,115.0,12092.322,4901.156,3659.0,3659.0,19894.0,476.089,871.795,0.49,1390617.0,13064.0,1390617.0,3.264,0.306,0.752
PxylX_region1_KL__t6_phase_analysis,6,signal:0109-0871,108,109,109.0,14002.78,4035.792,14331.0,5318.0,21864.0,110.407,872.4,0.517,1526303.0,14302.0,1526303.0,3.171,0.315,0.741
PxylX_region1_KL__t6_phase_analysis,6,signal:0110-0878,109,110,98.0,11284.398,5404.658,2594.0,2594.0,20652.0,740.858,877.35,0.652,1105871.0,11647.0,1105871.0,2.571,0.389,0.848
PxylX_region1_KL__t6_phase_analysis,6,signal:0111-0899,110,111,113.0,12487.611,5864.975,3240.0,3240.0,21902.0,633.985,900.209,0.524,1411100.0,12353.0,1411100.0,3.343,0.299,0.816
PxylX_region1_KL__t6_phase_analysis,6,signal:0112-0902,111,112,103.0,15025.437,5355.024,4671.0,4671.0,23570.0,304.634,902.801,0.555,1547620.0,15659.0,1547620.0,3.181,0.314,0.798
PxylX_region1_KL__t6_phase_analysis,6,signal:0113-0899,112,113,98.0,12677.398,4885.653,3338.0,3338.0,21035.0,560.984,898.94,0.612,1242385.0,12660.0,1242385.0,2.848,0.351,0.794
PxylX_region1_KL__t6_phase_analysis,6,signal:0114-0916,113,114,97.0,12043.278,5276.421,3471.0,3471.0,21341.0,482.26,917.024,0.552,1168198.0,11768.0,1168198.0,3.314,0.302,0.822
PxylX_region1_KL__t6_phase_analysis,6,signal:0115-0921,114,115,174.0,16019.96,6089.643,3420.0,3420.0,27459.0,529.751,921.625,0.525,2787473.0,16423.0,2787473.0,2.408,0.415,0.8
PxylX_region1_KL__t6_phase_analysis,6,signal:0116-0926,115,116,176.0,11787.205,3201.498,16629.0,4649.0,17837.0,79.673,928.433,0.389,2074548.0,11868.0,2074548.0,2.683,0.373,0.586
PxylX_region1_KL__t6_phase_analysis,6,signal:0117-0926,116,117,119.0,11875.353,3480.908,13371.0,4587.0,18394.0,29.596,926.319,0.514,1413167.0,12274.0,1413167.0,2.82,0.355,0.719
PxylX_region1_KL__t6_phase_analysis,6,signal:0118-0924,117,118,138.0,9631.841,4207.421,8234.0,2058.0,17085.0,845.281,926.46,0.44,1329194.0,9822.0,1329194.0,2.04,0.49,0.637
PxylX_region1_KL__t6_phase_analysis,6,signal:0119-0933,118,119,101.0,13633.871,7502.487,3361.0,3361.0,27136.0,721.14,932.918,0.672,1377021.0,13502.0,1377021.0,2.376,0.421,0.878
PxylX_region1_KL__t6_phase_analysis,6,signal:0120-0938,119,120,97.0,11441.969,4426.715,7159.0,2642.0,18959.0,569.546,939.722,0.648,1109871.0,11639.0,1109871.0,2.705,0.37,0.829
PxylX_region1_KL__t6_phase_analysis,6,signal:0121-0943,120,121,94.0,12451.17,4684.331,3957.0,3957.0,20098.0,281.76,943.489,0.596,1170410.0,13317.0,1170410.0,3.25,0.308,0.843
PxylX_region1_KL__t6_phase_analysis,6,signal:0122-0942,121,122,79.0,12878.696,4406.147,5097.0,5097.0,21252.0,305.742,941.071,0.686,1017417.0,12607.0,1017417.0,2.363,0.423,0.794
PxylX_region1_KL__t6_phase_analysis,6,signal:0123-0944,122,123,88.0,11327.705,4757.805,2638.0,2638.0,18771.0,931.881,943.892,0.69,996838.0,11887.0,996838.0,2.476,0.404,0.846
PxylX_region1_KL__t6_phase_analysis,6,signal:0124-0961,123,124,102.0,12372.843,5171.104,3536.0,3536.0,21152.0,348.056,961.496,0.62,1262030.0,13186.0,1262030.0,2.735,0.366,0.813
PxylX_region1_KL__t6_phase_analysis,6,signal:0125-0972,124,125,123.0,13552.919,7461.5,3345.0,3345.0,25989.0,699.466,971.485,0.586,1667009.0,13141.0,1667009.0,2.69,0.372,0.771
PxylX_region1_KL__t6_phase_analysis,6,signal:0126-0980,125,126,143.0,1832.797,194.846,1547.0,1341.0,2537.0,420.443,981.853,0.2,262090.0,1833.0,262090.0,4.823,0.207,0.571
PxylX_region1_KL__t6_phase_analysis,6,signal:0127-0979,126,127,222.0,14294.491,5358.555,20502.0,2881.0,23624.0,761.029,980.258,0.727,3173377.0,15815.0,3173377.0,2.234,0.448,0.893
PxylX_region1_KL__t6_phase_analysis,6,signal:0128-0981,127,128,66.0,11763.152,5154.408,4022.0,4022.0,20360.0,356.623,980.751,0.741,776368.0,12225.0,776368.0,2.355,0.425,0.868
PxylX_region1_KL__t7_phase_analysis,7,signal:0001-0018,0,0,87.0,9305.437,2745.997,3314.0,3314.0,14140.0,806.801,17.603,0.595,809573.0,9582.0,809573.0,2.593,0.386,0.773
PxylX_region1_KL__t7_phase_analysis,7,signal:0002-0035,1,1,75.0,13546.093,4187.15,5253.0,5253.0,21107.0,579.321,33.804,0.571,1015957.0,13549.0,1015957.0,2.852,0.351,0.754
PxylX_region1_KL__t7_phase_analysis,7,signal:0003-0045,2,2,103.0,14528.913,2837.071,7254.0,7254.0,19389.0,5.335,45.356,0.344,1496478.0,15096.0,1496478.0,3.92,0.255,0.608
PxylX_region1_KL__t7_phase_analysis,7,signal:0004-0053,3,3,72.0,12710.292,3069.868,6014.0,6014.0,17261.0,140.605,53.035,0.509,915141.0,13143.0,915141.0,3.948,0.253,0.832
PxylX_region1_KL__t7_phase_analysis,7,signal:0005-0060,4,-1,119.0,9599.092,3384.409,3926.0,3926.0,15756.0,994.206,60.588,0.56,1142292.0,9588.0,1142292.0,3.191,0.313,0.824
PxylX_region1_KL__t7_phase_analysis,7,signal:0006-0064,5,4,80.0,13575.75,3980.049,14080.0,5580.0,20927.0,190.262,63.896,0.575,1086060.0,14080.0,1086060.0,3.197,0.313,0.833
PxylX_region1_KL__t7_phase_analysis,7,signal:0007-0076,6,5,86.0,14783.93,4477.785,4970.0,4970.0,21783.0,549.938,74.834,0.551,1271418.0,15518.0,1271418.0,3.187,0.314,0.768
PxylX_region1_KL__t7_phase_analysis,7,signal:0008-0088,7,6,81.0,15648.802,3583.621,7203.0,7203.0,21750.0,84.285,87.101,0.482,1267553.0,15834.0,1267553.0,3.959,0.253,0.736
PxylX_region1_KL__t7_phase_analysis,7,signal:0009-0104,8,7,76.0,10089.842,3501.668,7668.0,4277.0,16117.0,941.998,103.825,0.703,766828.0,10317.0,766828.0,2.548,0.393,0.869
PxylX_region1_KL__t7_phase_analysis,7,signal:0010-0107,9,9,67.0,7683.567,1762.197,3715.0,3715.0,11235.0,335.882,105.738,0.574,514799.0,7759.0,514799.0,3.055,0.327,0.757
PxylX_region1_KL__t7_phase_analysis,7,signal:0011-0110,10,8,145.0,15039.586,4688.744,4846.0,4846.0,23342.0,811.386,109.975,0.464,2180740.0,16226.0,2180740.0,1.934,0.517,0.718
PxylX_region1_KL__t7_phase_analysis,7,signal:0012-0113,11,10,64.0,12297.734,2754.392,6743.0,6743.0,16512.0,109.881,112.479,0.611,787055.0,12201.0,787055.0,3.097,0.323,0.78
PxylX_region1_KL__t7_phase_analysis,7,signal:0013-0115,12,11,93.0,8805.312,3071.035,3714.0,3714.0,14098.0,921.973,116.484,0.612,818894.0,8675.0,818894.0,2.99,0.334,0.842
PxylX_region1_KL__t7_phase_analysis,7,signal:0014-0139,13,12,80.0,11721.6,4546.194,17218.0,4009.0,19650.0,577.672,137.639,0.505,937728.0,12151.0,937728.0,3.274,0.305,0.769
PxylX_region1_KL__t7_phase_analysis,7,signal:0015-0142,14,13,142.0,13681.035,4295.037,4774.0,4774.0,20845.0,742.903,143.496,0.683,1942707.0,14877.0,1942707.0,2.029,0.493,0.869
PxylX_region1_KL__t7_phase_analysis,7,signal:0016-0145,15,14,86.0,14393.884,4425.768,4692.0,4692.0,21394.0,314.477,144.573,0.485,1237874.0,15796.0,1237874.0,3.805,0.263,0.778
PxylX_region1_KL__t7_phase_analysis,7,signal:0017-0163,16,15,117.0,14134.761,3211.747,16473.0,6868.0,19740.0,220.395,164.228,0.306,1653767.0,14920.0,1653767.0,3.607,0.277,0.525
PxylX_region1_KL__t7_phase_analysis,7,signal:0018-0163,17,16,91.0,14717.967,6094.326,15109.0,5119.0,24954.0,945.965,162.658,0.64,1339335.0,14023.0,1339335.0,2.496,0.401,0.824
PxylX_region1_KL__t7_phase_analysis,7,signal:0019-0165,18,17,57.0,13698.035,3620.06,7063.0,7063.0,19888.0,190.814,165.465,0.578,780788.0,14393.0,780788.0,3.111,0.321,0.844
PxylX_region1_KL__t7_phase_analysis,7,signal:0020-0164,19,18,69.0,17372.087,4255.496,8564.0,8564.0,24247.0,412.544,163.191,0.581,1198674.0,17579.0,1198674.0,3.038,0.329,0.784
PxylX_region1_KL__t7_phase_analysis,7,signal:0021-0168,20,19,65.0,11796.108,3017.87,11747.0,4379.0,16296.0,521.236,167.409,0.554,766747.0,12161.0,766747.0,3.444,0.29,0.828
PxylX_region1_KL__t7_phase_analysis,7,signal:0022-0178,21,20,80.0,12251.612,5474.808,4220.0,4220.0,20745.0,633.732,178.426,0.624,980129.0,13335.0,980129.0,3.138,0.319,0.899
PxylX_region1_KL__t7_phase_analysis,7,signal:0023-0179,22,21,84.0,11698.0,4763.485,3715.0,3715.0,19681.0,781.32,180.122,0.574,982632.0,11604.0,982632.0,3.127,0.32,0.804
PxylX_region1_KL__t7_phase_analysis,7,signal:0024-0182,23,22,83.0,13285.771,2850.209,6010.0,6010.0,18731.0,94.826,183.179,0.447,1102719.0,13358.0,1102719.0,3.959,0.253,0.731
PxylX_region1_KL__t7_phase_analysis,7,signal:0025-0193,24,24,55.0,17020.818,4492.136,7200.0,7200.0,23596.0,169.558,192.741,0.605,936145.0,18290.0,936145.0,3.155,0.317,0.833
PxylX_region1_KL__t7_phase_analysis,7,signal:0026-0197,25,23,199.0,11832.02,4052.214,12897.0,4112.0,18986.0,934.919,199.883,0.592,2354572.0,12728.0,2354572.0,2.116,0.473,0.799
PxylX_region1_KL__t7_phase_analysis,7,signal:0027-0196,26,26,92.0,16378.196,4650.357,14281.0,5260.0,23537.0,413.906,195.276,0.464,1506794.0,17052.0,1506794.0,3.474,0.288,0.692
PxylX_region1_KL__t7_phase_analysis,7,signal:0028-0195,27,25,95.0,12343.716,3927.602,4497.0,4497.0,19015.0,794.849,195.591,0.549,1172653.0,13179.0,1172653.0,3.29,0.304,0.795
PxylX_region1_KL__t7_phase_analysis,7,signal:0029-0203,28,27,74.0,14125.595,3655.379,6588.0,6588.0,19844.0,233.921,202.755,0.52,1045294.0,15056.0,1045294.0,3.364,0.297,0.775
PxylX_region1_KL__t7_phase_analysis,7,signal:0030-0205,29,28,100.0,11774.48,3893.034,7346.0,4269.0,17616.0,570.88,204.047,0.461,1177448.0,12378.0,1177448.0,3.478,0.288,0.678
PxylX_region1_KL__t7_phase_analysis,7,signal:0031-0222,30,29,67.0,12981.239,2566.608,7085.0,7085.0,16793.0,181.789,220.985,0.567,869743.0,12891.0,869743.0,3.375,0.296,0.775
PxylX_region1_KL__t7_phase_analysis,7,signal:0032-0226,31,30,68.0,15815.559,4177.748,6789.0,6789.0,22130.0,248.825,225.454,0.556,1075458.0,16539.0,1075458.0,3.171,0.315,0.795
PxylX_region1_KL__t7_phase_analysis,7,signal:0033-0224,32,31,63.0,15218.159,3608.223,6568.0,6568.0,21022.0,382.96,223.715,0.579,958744.0,15053.0,958744.0,3.421,0.292,0.829
PxylX_region1_KL__t7_phase_analysis,7,signal:0034-0234,33,32,85.0,8514.647,3670.556,6423.0,2864.0,15954.0,923.366,234.76,0.678,723745.0,8282.0,723745.0,2.759,0.362,0.881
PxylX_region1_KL__t7_phase_analysis,7,signal:0035-0237,34,33,120.0,10135.083,3412.93,9277.0,3136.0,15923.0,840.032,235.054,0.462,1216210.0,10642.0,1216210.0,3.377,0.296,0.702
PxylX_region1_KL__t7_phase_analysis,7,signal:0036-0245,35,34,88.0,11512.284,3369.29,4483.0,4483.0,17523.0,372.276,243.677,0.452,1013081.0,12107.0,1013081.0,3.933,0.254,0.736
PxylX_region1_KL__t7_phase_analysis,7,signal:0037-0240,36,35,85.0,15089.729,3644.537,7061.0,7061.0,21208.0,419.421,241.905,0.499,1282627.0,15577.0,1282627.0,3.54,0.282,0.73
PxylX_region1_KL__t7_phase_analysis,7,signal:0038-0249,37,36,112.0,10746.714,4235.983,4002.0,4002.0,18520.0,887.307,247.519,0.49,1203632.0,10562.0,1203632.0,3.627,0.276,0.727
PxylX_region1_KL__t7_phase_analysis,7,signal:0039-0255,38,37,83.0,15847.602,4226.592,4929.0,4929.0,23877.0,440.154,254.238,0.499,1315351.0,16546.0,1315351.0,3.504,0.285,0.744
PxylX_region1_KL__t7_phase_analysis,7,signal:0040-0271,39,38,69.0,15778.174,4413.547,6180.0,6180.0,22339.0,400.865,269.797,0.519,1088694.0,16512.0,1088694.0,3.357,0.298,0.771
PxylX_region1_KL__t7_phase_analysis,7,signal:0041-0273,40,39,93.0,10209.925,3580.508,3044.0,3044.0,16599.0,912.515,272.567,0.583,949523.0,10430.0,949523.0,3.036,0.329,0.823
PxylX_region1_KL__t7_phase_analysis,7,signal:0042-0277,41,40,81.0,12229.753,5073.381,9334.0,3426.0,21174.0,662.068,277.649,0.485,990610.0,11979.0,990610.0,3.562,0.281,0.764
PxylX_region1_KL__t7_phase_analysis,7,signal:0043-0278,42,41,60.0,12457.15,3133.764,5631.0,5631.0,18183.0,146.964,277.891,0.638,747429.0,12437.0,747429.0,3.06,0.327,0.87
PxylX_region1_KL__t7_phase_analysis,7,signal:0044-0296,43,42,84.0,13239.036,3328.855,4783.0,4783.0,19702.0,17.997,297.479,0.519,1112079.0,13318.0,1112079.0,3.13,0.32,0.712
PxylX_region1_KL__t7_phase_analysis,7,signal:0045-0304,44,43,71.0,16108.986,4861.175,6098.0,6098.0,23807.0,315.462,303.406,0.609,1143738.0,16374.0,1143738.0,3.139,0.319,0.816
PxylX_region1_KL__t7_phase_analysis,7,signal:0046-0308,45,44,63.0,14278.635,5921.06,5083.0,5083.0,23956.0,592.935,308.233,0.598,899554.0,14552.0,899554.0,2.88,0.347,0.813
PxylX_region1_KL__t7_phase_analysis,7,signal:0047-0312,46,45,79.0,13446.544,4152.413,4870.0,4870.0,20402.0,391.794,311.019,0.498,1062277.0,14694.0,1062277.0,3.473,0.288,0.752
PxylX_region1_KL__t7_phase_analysis,7,signal:0048-0322,47,46,84.0,12963.655,3386.439,6193.0,6193.0,18764.0,246.78,322.785,0.503,1088947.0,13641.0,1088947.0,3.39,0.295,0.774
PxylX_region1_KL__t7_phase_analysis,7,signal:0049-0328,48,47,69.0,12077.072,2762.066,6304.0,6304.0,16932.0,15.923,327.669,0.599,833318.0,12575.0,833318.0,3.238,0.309,0.826
PxylX_region1_KL__t7_phase_analysis,7,signal:0050-0331,49,48,72.0,12391.056,5194.899,4112.0,4112.0,21078.0,759.171,330.388,0.645,892156.0,12541.0,892156.0,2.784,0.359,0.867
PxylX_region1_KL__t7_phase_analysis,7,signal:0051-0333,50,49,57.0,13561.456,4283.189,5976.0,5976.0,20385.0,333.531,333.741,0.683,773003.0,14090.0,773003.0,2.735,0.366,0.87
PxylX_region1_KL__t7_phase_analysis,7,signal:0052-0345,51,50,86.0,16006.395,4028.621,7835.0,7835.0,22306.0,290.123,345.416,0.497,1376550.0,16149.0,1376550.0,3.812,0.262,0.789
PxylX_region1_KL__t7_phase_analysis,7,signal:0053-0356,52,52,81.0,14590.852,3669.509,7172.0,7172.0,21177.0,218.244,355.717,0.539,1181859.0,14555.0,1181859.0,2.996,0.334,0.768
PxylX_region1_KL__t7_phase_analysis,7,signal:0054-0362,53,51,107.0,13042.495,4064.819,4832.0,4832.0,20557.0,537.105,359.739,0.364,1395547.0,13273.0,1395547.0,2.851,0.351,0.556
PxylX_region1_KL__t7_phase_analysis,7,signal:0055-0366,54,53,120.0,9882.817,3222.487,3047.0,3047.0,14932.0,971.218,365.659,0.49,1185938.0,10414.0,1185938.0,3.413,0.293,0.777
PxylX_region1_KL__t7_phase_analysis,7,signal:0056-0376,55,54,110.0,14492.355,3424.636,18030.0,7142.0,20173.0,168.286,375.31,0.429,1594159.0,14866.0,1594159.0,3.206,0.312,0.645
PxylX_region1_KL__t7_phase_analysis,7,signal:0057-0383,56,55,113.0,10230.381,4562.908,3135.0,3135.0,18456.0,894.149,384.304,0.513,1156033.0,10038.0,1156033.0,3.361,0.298,0.774
PxylX_region1_KL__t7_phase_analysis,7,signal:0058-0387,57,56,98.0,11813.571,3627.766,7803.0,4550.0,17815.0,351.85,389.017,0.423,1157730.0,12519.0,1157730.0,3.496,0.286,0.641
PxylX_region1_KL__t7_phase_analysis,7,signal:0059-0390,58,57,102.0,9292.422,3806.297,3709.0,3709.0,15902.0,977.112,390.636,0.561,947827.0,8688.0,947827.0,3.056,0.327,0.819
PxylX_region1_KL__t7_phase_analysis,7,signal:0060-0415,59,58,85.0,14127.435,4925.27,5711.0,5711.0,21890.0,455.448,414.165,0.545,1200832.0,14879.0,1200832.0,3.432,0.291,0.798
PxylX_region1_KL__t7_phase_analysis,7,signal:0061-0429,60,59,82.0,16302.5,4129.936,7939.0,7939.0,23590.0,161.501,429.465,0.543,1336805.0,16847.0,1336805.0,3.499,0.286,0.854
PxylX_region1_KL__t7_phase_analysis,7,signal:0062-0462,61,60,74.0,16882.541,5530.411,6369.0,6369.0,24929.0,486.4,462.164,0.504,1249308.0,18369.0,1249308.0,3.846,0.26,0.809
PxylX_region1_KL__t7_phase_analysis,7,signal:0063-0474,62,61,87.0,16442.448,5782.605,6118.0,6118.0,24747.0,460.462,473.458,0.483,1430493.0,17781.0,1430493.0,4.065,0.246,0.753
