ImageId,Label,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
slide6-C5-1__phase_analysis,signal:0013-0049,113.0,598.603045455,298.347,3827.0,3090.0,4695.0,794.941,49.718,0.624,67642.1621364,624.789045455,67642.1621364,2.502,0.4,0.859
slide6-C5-1__phase_analysis,signal:0014-0057,162.0,565.141045455,298.305,3822.0,3050.0,4868.0,680.934,58.532,0.475,91552.8253636,577.789045455,91552.8253636,3.195,0.313,0.753
slide6-C5-1__phase_analysis,signal:0015-0060,139.0,344.350045455,253.302,3080.0,2974.0,4175.0,479.266,59.471,0.627,47864.6773182,338.789045455,47864.6773182,2.586,0.387,0.82
slide6-C5-1__phase_analysis,signal:0016-0064,82.0,668.813045455,366.183,3353.0,3207.0,4634.0,735.514,63.742,0.67,54842.7017273,626.789045455,54842.7017273,2.309,0.433,0.845
slide6-C5-1__phase_analysis,signal:0017-0063,98.0,512.034045455,259.473,3411.0,3011.0,4211.0,768.921,64.476,0.583,50179.3264545,489.789045455,50179.3264545,2.609,0.383,0.781
slide6-C5-1__phase_analysis,signal:0018-0066,121.0,382.442045455,273.445,3340.0,3009.0,4393.0,984.862,65.749,0.652,46275.4745,363.789045455,46275.4745,1.92,0.521,0.849
slide6-C5-1__phase_analysis,signal:0019-0082,232.0,202.069045455,232.336,3386.0,2761.0,4450.0,242.661,80.884,0.44,46880.0585455,212.789045455,46880.0585455,2.597,0.385,0.761
slide6-C5-1__phase_analysis,signal:0020-0077,123.0,505.521045455,307.565,3350.0,2718.0,4449.0,580.978,77.377,0.656,62179.0525909,490.789045455,62179.0525909,2.59,0.386,0.86
slide6-C5-1__phase_analysis,signal:0021-0081,123.0,353.163045455,223.343,3379.0,2808.0,4191.0,438.678,81.362,0.656,43439.0525909,343.789045455,43439.0525909,2.141,0.467,0.86
slide6-C5-1__phase_analysis,signal:0022-0082,236.0,393.145045455,277.688,3387.0,2761.0,4677.0,309.375,83.008,0.749,92782.2147273,394.789045455,92782.2147273,1.44,0.694,0.886
slide6-C5-1__phase_analysis,signal:0023-0085,152.0,412.434045455,273.249,3589.0,2976.0,4297.0,978.657,85.917,0.529,62689.9349091,420.789045455,62689.9349091,2.81,0.356,0.788
slide6-C5-1__phase_analysis,signal:0024-0088,169.0,279.694045455,232.06,3267.0,2816.0,4099.0,329.855,88.84,0.56,47268.3486818,264.789045455,47268.3486818,2.54,0.394,0.775
slide6-C5-1__phase_analysis,signal:0025-0087,130.0,395.474045455,304.998,3265.0,2985.0,4483.0,371.979,87.775,0.592,51411.5759091,346.789045455,51411.5759091,2.55,0.392,0.815
slide6-C5-1__phase_analysis,signal:0026-0092,87.0,499.318045455,304.392,3271.0,2948.0,4409.0,625.067,91.805,0.585,43440.6469545,474.789045455,43440.6469545,2.136,0.468,0.853
slide6-C5-1__phase_analysis,signal:0027-0101,137.0,682.709045455,328.887,3496.0,3101.0,4523.0,718.819,101.347,0.543,93531.0992273,735.789045455,93531.0992273,2.878,0.347,0.801
slide6-C5-1__phase_analysis,signal:0028-0106,148.0,498.519045455,268.817,3372.0,3061.0,4342.0,483.367,105.306,0.577,73780.7787273,483.789045455,73780.7787273,2.758,0.363,0.834
slide6-C5-1__phase_analysis,signal:0029-0108,196.0,661.886045455,301.842,4034.0,3054.0,4679.0,673.854,106.445,0.404,129729.652909,640.789045455,129729.652909,3.149,0.318,0.657
slide6-C5-1__phase_analysis,signal:0031-0115,180.0,543.361045455,292.331,3332.0,3027.0,4368.0,639.692,115.251,0.357,97805.0281818,538.789045455,97805.0281818,4.822,0.207,0.691
slide6-C5-1__phase_analysis,signal:0032-0111,192.0,205.169045455,232.679,3293.0,2792.0,3966.0,259.5,110.51,0.557,39392.4967273,216.789045455,39392.4967273,2.466,0.406,0.782
slide6-C5-1__phase_analysis,signal:0033-0108,211.0,525.689045455,268.935,3746.0,2960.0,4410.0,569.493,108.876,0.374,110920.488591,524.789045455,110920.488591,1.445,0.692,0.784
slide6-C5-1__phase_analysis,signal:0034-0112,147.0,572.299045455,237.369,3489.0,2916.0,4350.0,854.021,110.472,0.492,84127.9896818,566.789045455,84127.9896818,3.012,0.332,0.735
slide6-C5-1__phase_analysis,signal:0035-0115,154.0,331.205045455,255.366,3238.0,2818.0,4371.0,362.949,115.864,0.581,51005.513,312.789045455,51005.513,2.773,0.361,0.819
slide6-C5-1__phase_analysis,signal:0036-0119,225.0,552.376045455,296.532,3377.0,2951.0,4787.0,929.782,118.696,0.365,124284.535227,557.789045455,124284.535227,1.469,0.681,0.659
slide6-C5-1__phase_analysis,signal:0037-0121,113.0,620.559045455,272.861,3642.0,3189.0,4478.0,614.483,122.57,0.633,70123.1621364,594.789045455,70123.1621364,2.595,0.385,0.807
slide6-C5-1__phase_analysis,signal:0038-0127,108.0,180.243045455,221.561,3356.0,2818.0,4020.0,214.062,127.858,0.719,19466.2169091,189.789045455,19466.2169091,1.678,0.596,0.854
slide6-C5-1__phase_analysis,signal:0039-0136,148.0,187.667045455,227.915,3185.0,2817.0,4105.0,196.115,136.895,0.534,27774.7787273,178.789045455,27774.7787273,1.73,0.578,0.831
slide6-C5-1__phase_analysis,signal:0040-0144,141.0,448.278045455,248.678,3381.0,3008.0,4466.0,356.528,144.495,0.596,63207.2554091,441.789045455,63207.2554091,2.476,0.404,0.849
slide6-C5-1__phase_analysis,signal:0041-0151,127.0,398.269045455,259.947,3287.0,2861.0,4220.0,416.75,152.453,0.458,50580.2087727,398.789045455,50580.2087727,2.209,0.453,0.751
slide6-C5-1__phase_analysis,signal:0042-0151,136.0,615.730045455,261.199,3507.0,3171.0,4432.0,556.917,149.892,0.565,83739.3101818,636.789045455,83739.3101818,2.98,0.336,0.791
slide6-C5-1__phase_analysis,signal:0043-0165,179.0,392.873045455,234.327,3633.0,2980.0,4159.0,346.767,164.791,0.519,70324.2391364,381.789045455,70324.2391364,2.801,0.357,0.768
slide6-C5-1__phase_analysis,signal:0044-0163,113.0,454.975045455,269.506,3366.0,2982.0,4292.0,380.084,163.343,0.724,51412.1621364,447.789045455,51412.1621364,2.025,0.494,0.856
slide6-C5-1__phase_analysis,signal:0045-0170,187.0,446.864045455,247.148,3557.0,2982.0,4342.0,459.907,170.15,0.505,83563.5515,414.789045455,83563.5515,3.205,0.312,0.762
slide6-C5-1__phase_analysis,signal:0046-0163,96.0,717.560045455,291.782,3675.0,3230.0,4574.0,807.234,163.54,0.639,68885.7483636,712.789045455,68885.7483636,2.698,0.371,0.865
slide6-C5-1__phase_analysis,signal:0047-0169,128.0,124.601045455,211.619,3038.0,2708.0,3849.0,189.546,169.555,0.499,15948.9978182,133.789045455,15948.9978182,1.592,0.628,0.821
slide6-C5-1__phase_analysis,signal:0048-0178,156.0,712.462045455,285.698,3593.0,3206.0,4802.0,756.177,179.169,0.331,111144.091091,739.789045455,111144.091091,1.797,0.557,0.622
slide6-C5-1__phase_analysis,signal:0049-0178,151.0,632.464045455,277.325,3574.0,3052.0,4672.0,728.26,176.789,0.402,95502.1458636,606.789045455,95502.1458636,3.992,0.25,0.699
slide6-C5-1__phase_analysis,signal:0051-0181,131.0,734.178045455,290.468,3913.0,3250.0,4722.0,679.732,180.17,0.515,96177.3649545,732.789045455,96177.3649545,3.386,0.295,0.773
slide6-C5-1__phase_analysis,signal:0052-0187,136.0,356.252045455,232.73,3194.0,2981.0,4134.0,340.021,187.682,0.619,48450.3101818,353.789045455,48450.3101818,2.458,0.407,0.842
slide6-C5-1__phase_analysis,signal:0053-0190,173.0,180.321045455,221.973,2989.0,2790.0,3983.0,201.951,189.33,0.516,31195.5048636,186.789045455,31195.5048636,2.443,0.409,0.797
slide6-C5-1__phase_analysis,signal:0054-0195,125.0,545.637045455,302.948,3262.0,3038.0,4518.0,778.479,194.313,0.502,68204.6306818,543.789045455,68204.6306818,3.048,0.328,0.698
slide6-C5-1__phase_analysis,signal:0055-0199,120.0,328.806045455,248.207,3244.0,2946.0,4359.0,377.211,198.986,0.679,39456.6854545,315.789045455,39456.6854545,1.743,0.574,0.83
slide6-C5-1__phase_analysis,signal:0056-0202,162.0,569.184045455,276.118,3844.0,3030.0,4467.0,498.234,203.481,0.522,92207.8253636,567.789045455,92207.8253636,3.108,0.322,0.752
slide6-C5-1__phase_analysis,signal:0057-0201,116.0,813.082045455,325.995,3552.0,3169.0,4890.0,889.521,200.886,0.551,94317.5292727,811.789045455,94317.5292727,3.399,0.294,0.832
slide6-C5-1__phase_analysis,signal:0058-0210,141.0,743.640045455,289.156,3383.0,3159.0,4805.0,935.47,210.976,0.573,104853.255409,777.789045455,104853.255409,2.835,0.353,0.794
slide6-C5-1__phase_analysis,signal:0059-0212,148.0,599.620045455,282.816,3657.0,3052.0,4495.0,636.952,211.307,0.504,88743.7787273,596.789045455,88743.7787273,3.046,0.328,0.713
slide6-C5-1__phase_analysis,signal:0060-0208,103.0,739.439045455,389.496,3962.0,2983.0,5040.0,855.606,207.284,0.626,76162.2716818,774.789045455,76162.2716818,2.836,0.353,0.877
slide6-C5-1__phase_analysis,signal:0061-0215,82.0,745.448045455,325.221,3637.0,3231.0,4842.0,829.764,215.786,0.712,61126.7017273,750.789045455,61126.7017273,2.45,0.408,0.868
slide6-C5-1__phase_analysis,signal:0062-0226,214.0,265.770045455,264.335,3171.0,2759.0,4246.0,234.443,225.761,0.559,56874.8557273,265.789045455,56874.8557273,2.655,0.377,0.866
slide6-C5-1__phase_analysis,signal:0063-0228,109.0,730.431045455,343.482,3602.0,3044.0,4845.0,900.666,228.801,0.626,79617.0059545,724.789045455,79617.0059545,2.782,0.359,0.838
slide6-C5-1__phase_analysis,signal:0064-0233,135.0,403.493045455,275.73,3220.0,2949.0,4484.0,421.3,232.497,0.643,54471.5211364,405.789045455,54471.5211364,2.298,0.435,0.816
slide6-C5-1__phase_analysis,signal:0065-0232,127.0,350.939045455,233.447,3412.0,2950.0,4099.0,326.184,232.343,0.737,44569.2087727,370.789045455,44569.2087727,2.025,0.494,0.861
slide6-C5-1__phase_analysis,signal:0066-0232,151.0,409.630045455,259.933,3375.0,2851.0,4201.0,362.821,232.284,0.719,61854.1458636,395.789045455,61854.1458636,2.097,0.477,0.868
slide6-C5-1__phase_analysis,signal:0067-0233,115.0,381.380045455,252.711,3747.0,2720.0,4261.0,390.174,232.515,0.695,43858.7402273,367.789045455,43858.7402273,2.147,0.466,0.842
slide6-C5-1__phase_analysis,signal:0068-0234,110.0,733.807045455,310.756,3683.0,3151.0,4575.0,685.54,235.065,0.585,80718.795,714.789045455,80718.795,2.937,0.341,0.824
slide6-C5-1__phase_analysis,signal:0069-0253,209.0,141.808045455,235.785,3185.0,2651.0,3824.0,106.696,252.861,0.394,29637.9105,138.789045455,29637.9105,1.98,0.505,0.733
slide6-C5-1__phase_analysis,signal:0070-0247,106.0,476.232045455,210.885,3339.0,3179.0,4173.0,363.124,247.191,0.638,50480.6388182,452.789045455,50480.6388182,1.919,0.521,0.845
slide6-C5-1__phase_analysis,signal:0071-0255,98.0,573.309045455,247.507,3657.0,3212.0,4292.0,534.869,255.768,0.642,56184.3264545,549.789045455,56184.3264545,2.49,0.402,0.875
slide6-C5-1__phase_analysis,signal:0072-0253,77.0,783.620045455,293.797,3639.0,3354.0,4650.0,957.772,253.424,0.745,60338.7565,752.789045455,60338.7565,2.157,0.464,0.86
slide6-C5-1__phase_analysis,signal:0073-0267,164.0,691.521045455,303.004,3484.0,3223.0,4656.0,603.569,268.355,0.433,113409.403455,676.789045455,113409.403455,3.182,0.314,0.669
slide6-C5-1__phase_analysis,signal:0074-0272,228.0,267.193045455,247.889,3422.0,2810.0,4170.0,272.868,272.804,0.46,60919.9023636,251.789045455,60919.9023636,2.91,0.344,0.72
slide6-C5-1__phase_analysis,signal:0075-0275,149.0,713.527045455,289.766,3874.0,3134.0,4632.0,962.678,274.37,0.488,106315.567773,689.789045455,106315.567773,3.309,0.302,0.73
slide6-C5-1__phase_analysis,signal:0076-0275,137.0,655.643045455,265.717,3739.0,3049.0,4646.0,949.892,275.952,0.562,89823.0992273,665.789045455,89823.0992273,3.327,0.301,0.84
slide6-C5-1__phase_analysis,signal:0077-0277,143.0,323.083045455,241.554,3269.0,2832.0,4178.0,311.473,278.18,0.548,46200.8335,316.789045455,46200.8335,2.348,0.426,0.815
slide6-C5-1__phase_analysis,signal:0078-0276,74.0,606.208045455,285.362,3367.0,3183.0,4393.0,871.722,275.71,0.726,44859.3893636,613.789045455,44859.3893636,2.099,0.476,0.897
slide6-C5-1__phase_analysis,signal:0079-0302,154.0,209.919045455,217.044,3218.0,2892.0,3848.0,171.708,301.986,0.704,32327.513,226.789045455,32327.513,1.899,0.527,0.86
slide6-C5-1__phase_analysis,signal:0080-0314,187.0,671.479045455,289.37,3742.0,3075.0,4725.0,764.612,314.027,0.314,125566.5515,635.789045455,125566.5515,5.921,0.169,0.679
slide6-C5-1__phase_analysis,signal:0081-0304,120.0,662.272045455,282.881,3947.0,3007.0,4433.0,799.05,302.484,0.492,79472.6854545,675.789045455,79472.6854545,3.371,0.297,0.738
slide6-C5-1__phase_analysis,signal:0082-0304,82.0,735.179045455,312.705,3855.0,3042.0,4721.0,817.479,305.132,0.61,60284.7017273,756.789045455,60284.7017273,2.909,0.344,0.785
slide6-C5-1__phase_analysis,signal:0083-0309,186.0,391.203045455,254.353,3660.0,2859.0,4229.0,372.858,307.489,0.535,72763.7624545,400.789045455,72763.7624545,2.495,0.401,0.741
slide6-C5-1__phase_analysis,signal:0084-0324,233.0,46.0120454545,230.808,3176.0,2652.0,3926.0,47.822,323.053,0.042,10720.8475909,37.7890454545,10720.8475909,1.571,0.636,0.365
slide6-C5-1__phase_analysis,signal:0085-0323,110.0,665.989045455,332.082,3382.0,3196.0,4823.0,807.206,323.324,0.495,73258.795,682.789045455,73258.795,3.315,0.302,0.769
slide6-C5-1__phase_analysis,signal:0086-0330,142.0,150.212045455,232.084,3137.0,2644.0,3949.0,139.745,329.884,0.67,21330.0444545,149.789045455,21330.0444545,1.804,0.554,0.882
slide6-C5-1__phase_analysis,signal:0087-0329,152.0,670.052045455,289.254,3669.0,3023.0,4631.0,635.621,330.137,0.464,101847.934909,659.789045455,101847.934909,2.972,0.336,0.736
slide6-C5-1__phase_analysis,signal:0088-0338,124.0,566.902045455,248.496,3485.0,3009.0,4477.0,581.209,338.182,0.509,70295.8416364,534.789045455,70295.8416364,2.872,0.348,0.765
slide6-C5-1__phase_analysis,signal:0089-0336,101.0,467.779045455,223.819,3515.0,2979.0,4191.0,442.79,335.721,0.702,47245.6935909,486.789045455,47245.6935909,1.704,0.587,0.824
slide6-C5-1__phase_analysis,signal:0090-0339,63.0,105.821045455,209.316,3037.0,2814.0,3708.0,166.514,339.07,0.733,6666.70986364,122.789045455,6666.70986364,1.081,0.925,0.834
slide6-C5-1__phase_analysis,signal:0091-0377,61.0,184.969045455,223.061,3271.0,2801.0,3882.0,370.242,377.439,0.787,11283.1317727,163.789045455,11283.1317727,1.11,0.901,0.836
slide6-C5-1__phase_analysis,signal:0092-0383,139.0,660.523045455,271.565,3834.0,3159.0,4461.0,577.112,382.288,0.482,91812.6773182,667.789045455,91812.6773182,2.677,0.374,0.673
slide6-C5-1__phase_analysis,signal:0093-0386,158.0,742.808045455,293.854,3680.0,3222.0,4905.0,898.978,387.013,0.431,117363.669182,728.789045455,117363.669182,3.53,0.283,0.684
slide6-C5-1__phase_analysis,signal:0094-0388,132.0,700.153045455,281.446,3577.0,3026.0,4818.0,927.876,388.852,0.535,92420.154,661.789045455,92420.154,2.786,0.359,0.798
slide6-C5-1__phase_analysis,signal:0095-0393,151.0,706.564045455,273.237,3621.0,3288.0,4485.0,830.36,393.745,0.426,106691.145864,727.789045455,106691.145864,2.803,0.357,0.647
slide6-C5-1__phase_analysis,signal:0096-0393,72.0,622.595045455,275.323,3872.0,3128.0,4422.0,869.464,393.026,0.666,44826.8112727,608.789045455,44826.8112727,2.74,0.365,0.852
slide6-C5-1__phase_analysis,signal:0097-0397,125.0,729.517045455,321.945,3617.0,3258.0,4748.0,741.946,398.322,0.46,91189.6306818,714.789045455,91189.6306818,3.355,0.298,0.723
slide6-C5-1__phase_analysis,signal:0098-0396,189.0,206.583045455,254.326,3005.0,2644.0,4190.0,168.046,396.262,0.544,39044.1295909,189.789045455,39044.1295909,2.238,0.447,0.809
slide6-C5-1__phase_analysis,signal:0099-0397,91.0,325.229045455,243.095,3419.0,2890.0,4082.0,386.321,397.648,0.735,29595.8031364,337.789045455,29595.8031364,1.825,0.548,0.858
slide6-C5-1__phase_analysis,signal:0100-0421,128.0,565.250045455,286.283,3475.0,3048.0,4379.0,432.357,421.027,0.618,72351.9978182,544.789045455,72351.9978182,2.617,0.382,0.826
slide6-C5-1__phase_analysis,signal:0101-0421,132.0,649.077045455,280.516,3240.0,3161.0,4552.0,926.928,421.643,0.57,85678.154,649.789045455,85678.154,2.816,0.355,0.776
slide6-C5-1__phase_analysis,signal:0102-0425,111.0,711.969045455,316.845,3408.0,3185.0,4762.0,627.494,426.166,0.619,79028.5840455,705.789045455,79028.5840455,2.948,0.339,0.831
slide6-C5-1__phase_analysis,signal:0103-0421,88.0,586.619045455,297.032,3666.0,2900.0,4575.0,881.892,421.666,0.586,51622.436,591.789045455,51622.436,2.723,0.367,0.822
slide6-C5-1__phase_analysis,signal:0104-0422,67.0,723.296045455,295.481,3879.0,3245.0,4508.0,782.581,422.234,0.692,48460.8660455,699.789045455,48460.8660455,2.777,0.36,0.843
slide6-C5-1__phase_analysis,signal:0105-0423,69.0,712.398045455,274.64,3320.0,3320.0,4686.0,797.129,422.855,0.659,49155.4441364,718.789045455,49155.4441364,2.654,0.377,0.798
slide6-C5-1__phase_analysis,signal:0106-0428,199.0,342.553045455,242.411,3224.0,2862.0,4220.0,315.915,427.425,0.405,68168.0200455,338.789045455,68168.0200455,2.243,0.446,0.692
slide6-C5-1__phase_analysis,signal:0107-0428,152.0,274.953045455,224.156,3310.0,2930.0,4068.0,238.742,427.697,0.548,41792.9349091,245.789045455,41792.9349091,2.221,0.45,0.837
slide6-C5-1__phase_analysis,signal:0108-0433,114.0,373.280045455,250.66,3472.0,2976.0,4256.0,199.16,433.338,0.639,42553.9511818,360.789045455,42553.9511818,1.726,0.579,0.844
slide6-C5-1__phase_analysis,signal:0109-0434,218.0,343.119045455,242.339,3420.0,2761.0,4365.0,177.542,435.367,0.567,74800.0119091,320.789045455,74800.0119091,1.689,0.592,0.799
slide6-C5-1__phase_analysis,signal:0110-0439,178.0,241.581045455,223.39,3331.0,2765.0,4053.0,91.992,438.705,0.422,43001.4500909,238.789045455,43001.4500909,2.107,0.475,0.82
slide6-C5-1__phase_analysis,signal:0111-0435,79.0,674.966045455,256.744,3902.0,3174.0,4502.0,605.773,434.629,0.75,53322.3345909,679.789045455,53322.3345909,2.267,0.441,0.898
slide6-C5-1__phase_analysis,signal:0112-0439,203.0,211.252045455,238.55,3315.0,2740.0,4141.0,120.469,438.923,0.426,42884.1762273,215.789045455,42884.1762273,1.9,0.526,0.744
slide6-C5-1__phase_analysis,signal:0113-0442,134.0,539.908045455,242.05,3826.0,3161.0,4247.0,412.11,442.558,0.579,72347.7320909,542.789045455,72347.7320909,2.683,0.373,0.82
slide6-C5-1__phase_analysis,signal:0114-0445,130.0,508.643045455,245.564,3295.0,2989.0,4248.0,468.523,444.203,0.488,66123.5759091,509.789045455,66123.5759091,3.776,0.265,0.72
slide6-C5-1__phase_analysis,signal:0115-0441,123.0,717.049045455,367.704,3838.0,3181.0,4777.0,849.511,441.708,0.548,88197.0525909,671.789045455,88197.0525909,2.97,0.337,0.796
slide6-C5-1__phase_analysis,signal:0116-0445,195.0,236.292045455,238.623,3278.0,2727.0,4040.0,144.538,444.636,0.547,46076.8638636,215.789045455,46076.8638636,2.375,0.421,0.802
slide6-C5-1__phase_analysis,signal:0117-0454,177.0,696.795045455,289.84,3710.0,3069.0,4829.0,717.803,453.169,0.373,123332.661045,665.789045455,123332.661045,3.182,0.314,0.604
slide6-C5-1__phase_analysis,signal:0118-0455,160.0,599.370045455,281.174,3575.0,3215.0,4463.0,543.65,455.245,0.405,95899.2472727,587.789045455,95899.2472727,3.439,0.291,0.687
slide6-C5-1__phase_analysis,signal:0119-0455,216.0,243.159045455,214.984,3291.0,2871.0,4272.0,210.96,456.424,0.522,52522.4338182,241.789045455,52522.4338182,2.813,0.355,0.754
slide6-C5-1__phase_analysis,signal:0120-0449,77.0,609.075045455,225.059,3491.0,3209.0,4432.0,497.344,449.648,0.677,46898.7565,611.789045455,46898.7565,2.709,0.369,0.856
slide6-C5-1__phase_analysis,signal:0121-0456,81.0,342.530045455,249.674,3381.0,2894.0,4160.0,285.802,456.301,0.726,27744.9126818,332.789045455,27744.9126818,1.935,0.517,0.853
slide6-C5-1__phase_analysis,signal:0122-0466,120.0,712.797045455,316.473,3589.0,3067.0,4617.0,780.73,467.548,0.488,85535.6854545,717.789045455,85535.6854545,3.372,0.297,0.719
slide6-C5-1__phase_analysis,signal:0124-0476,209.0,154.325045455,232.828,3062.0,2761.0,3983.0,79.42,477.404,0.411,32253.9105,147.789045455,32253.9105,2.174,0.46,0.777
slide6-C5-1__phase_analysis,signal:0125-0475,117.0,484.738045455,247.058,3594.0,3173.0,4270.0,373.812,475.87,0.672,56714.3183182,460.789045455,56714.3183182,2.486,0.402,0.87
slide6-C5-1__phase_analysis,signal:0126-0485,76.0,610.394045455,251.468,3399.0,3287.0,4315.0,524.712,485.565,0.712,46389.9674545,585.789045455,46389.9674545,2.114,0.473,0.859
slide6-C5-1__phase_analysis,signal:0127-0492,160.0,328.358045455,231.091,3242.0,2721.0,4121.0,281.0,491.296,0.488,52537.2472727,332.789045455,52537.2472727,2.954,0.339,0.755
slide6-C5-1__phase_analysis,signal:0128-0485,114.0,839.289045455,268.752,3821.0,3341.0,4717.0,557.216,485.728,0.893,95678.9511818,865.789045455,95678.9511818,1.554,0.643,0.908
slide6-C5-1__phase_analysis,signal:0129-0486,132.0,753.630045455,325.728,3573.0,3152.0,4808.0,888.36,487.001,0.484,99479.154,777.789045455,99479.154,3.017,0.331,0.723
slide6-C5-1__phase_analysis,signal:0130-0494,116.0,647.496045455,268.364,3504.0,2974.0,4445.0,744.12,494.715,0.528,75109.5292727,665.789045455,75109.5292727,2.92,0.342,0.737
slide6-C5-1__phase_analysis,signal:0131-0492,56.0,63.4320454545,236.774,3075.0,2749.0,3963.0,30.071,492.469,0.131,3552.18654545,55.7890454545,3552.18654545,1.374,0.728,0.489
slide6-C5-1__phase_analysis,signal:0132-0501,95.0,499.452045455,247.42,3673.0,3225.0,4420.0,943.694,498.416,0.1,47447.9593182,471.789045455,47447.9593182,1.285,0.778,0.405
slide6-C5-1__phase_analysis,signal:0133-0503,172.0,401.359045455,251.917,3546.0,2936.0,4474.0,298.77,504.531,0.519,69033.7158182,388.789045455,69033.7158182,2.676,0.374,0.775
slide6-C5-1__phase_analysis,signal:0134-0504,148.0,247.478045455,221.585,3358.0,2897.0,3960.0,195.14,504.847,0.628,36626.7787273,245.789045455,36626.7787273,2.273,0.44,0.848
slide6-C5-1__phase_analysis,signal:0135-0506,181.0,547.629045455,252.32,3466.0,2885.0,4295.0,440.456,506.657,0.308,99120.8172273,534.789045455,99120.8172273,2.728,0.367,0.632
slide6-C5-1__phase_analysis,signal:0136-0504,141.0,778.427045455,296.279,3981.0,3230.0,5039.0,638.175,503.703,0.458,109758.255409,796.789045455,109758.255409,3.323,0.301,0.701
slide6-C5-1__phase_analysis,signal:0137-0514,248.0,790.974045455,330.166,4043.0,3181.0,4852.0,824.092,515.147,0.254,196161.683273,795.789045455,196161.683273,1.222,0.818,0.557
slide6-C5-1__phase_analysis,signal:0138-0513,127.0,851.844045455,366.957,4214.0,3034.0,4834.0,686.466,514.153,0.537,108184.208773,869.789045455,108184.208773,3.149,0.318,0.767
slide6-C5-1__phase_analysis,signal:0139-0512,86.0,588.696045455,235.952,3595.0,3063.0,4201.0,468.738,512.34,0.694,50627.8579091,584.789045455,50627.8579091,2.094,0.478,0.839
slide6-C5-1__phase_analysis,signal:0140-0528,129.0,626.417045455,236.132,3482.0,3103.0,4412.0,566.435,528.123,0.431,80807.7868636,621.789045455,80807.7868636,3.469,0.288,0.692
slide6-C5-1__phase_analysis,signal:0141-0531,81.0,119.048045455,211.131,3419.0,2705.0,3827.0,58.775,531.102,0.063,9642.91268182,137.789045455,9642.91268182,1.407,0.711,0.421
slide6-C5-1__phase_analysis,signal:0142-0531,81.0,873.826045455,307.438,3718.0,3472.0,4970.0,746.122,531.065,0.635,70779.9126818,844.789045455,70779.9126818,2.74,0.365,0.827
slide6-C5-1__phase_analysis,signal:0143-0540,139.0,465.465045455,265.249,3600.0,2843.0,4198.0,421.221,538.831,0.492,64699.6773182,448.789045455,64699.6773182,2.429,0.412,0.749
slide6-C5-1__phase_analysis,signal:0144-0541,221.0,567.364045455,255.022,3706.0,3153.0,4377.0,447.54,540.423,0.547,125387.379045,562.789045455,125387.379045,1.29,0.775,0.731
slide6-C5-1__phase_analysis,signal:0145-0538,74.0,418.775045455,271.981,3294.0,2840.0,4401.0,972.729,538.611,0.535,30989.3893636,408.789045455,30989.3893636,1.276,0.784,0.8
slide6-C5-1__phase_analysis,signal:0146-0539,112.0,870.977045455,326.655,3721.0,3387.0,4999.0,767.196,540.448,0.564,97549.3730909,860.789045455,97549.3730909,3.159,0.317,0.803
slide6-C5-1__phase_analysis,signal:0147-0545,104.0,649.981045455,262.042,3452.0,3218.0,4426.0,499.404,544.77,0.597,67598.0607273,654.789045455,67598.0607273,3.019,0.331,0.839
