ImageId,Label,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
slide1-C1-1__phase_analysis,signal:0155-0617,164.0,195.779092199,233.37,1620.0,1206.0,2271.0,335.423,618.882,0.491,32107.8391206,177.316092199,32107.8391206,1.551,0.645,0.722
slide1-C1-1__phase_analysis,signal:0159-0640,183.0,349.764092199,292.956,1446.0,1108.0,2410.0,826.76,640.309,0.479,64006.8448723,380.316092199,64006.8448723,2.957,0.338,0.753
slide1-C1-1__phase_analysis,signal:0160-0640,111.0,131.235092199,212.775,1389.0,1155.0,2074.0,690.036,640.812,0.494,14567.086234,138.316092199,14567.086234,3.117,0.321,0.709
slide1-C1-1__phase_analysis,signal:0161-0636,102.0,157.257092199,240.559,1237.0,1162.0,2104.0,529.615,635.95,0.575,16040.2414043,169.316092199,16040.2414043,3.18,0.314,0.803
slide1-C1-1__phase_analysis,signal:0165-0650,63.0,220.014092199,226.451,1719.0,1260.0,2191.0,784.866,650.037,0.651,13860.9138085,252.316092199,13860.9138085,2.729,0.366,0.824
slide1-C1-1__phase_analysis,signal:0166-0657,104.0,294.806092199,251.922,1332.0,1258.0,2321.0,766.894,658.992,0.386,30659.8735887,306.316092199,30659.8735887,4.023,0.249,0.658
slide1-C1-1__phase_analysis,signal:0171-0675,72.0,215.274092199,306.395,1300.0,1099.0,2330.0,756.696,675.823,0.574,15499.7586383,152.316092199,15499.7586383,3.092,0.323,0.8
slide1-C1-1__phase_analysis,signal:0173-0675,65.0,156.270092199,288.216,1326.0,1190.0,2233.0,848.425,675.501,0.715,10157.5459929,172.316092199,10157.5459929,2.485,0.402,0.884
slide1-C1-1__phase_analysis,signal:0178-0691,85.0,124.751092199,288.349,1791.0,1208.0,2410.0,671.078,691.662,0.614,10603.8678369,76.3160921986,10603.8678369,2.883,0.347,0.813
slide1-C1-1__phase_analysis,signal:0180-0693,67.0,158.674092199,200.814,1613.0,1228.0,2012.0,468.84,693.139,0.727,10631.1781773,167.316092199,10631.1781773,2.41,0.415,0.859
slide1-C1-1__phase_analysis,signal:0189-0725,147.0,225.105092199,355.902,1245.0,1134.0,2612.0,644.22,726.329,0.392,33090.4655532,180.316092199,33090.4655532,4.296,0.233,0.685
slide1-C1-1__phase_analysis,signal:0190-0729,237.0,279.700092199,269.387,1437.0,1169.0,2485.0,854.652,727.719,0.25,66288.9138511,293.316092199,66288.9138511,1.619,0.618,0.457
slide1-C1-1__phase_analysis,signal:0194-0730,120.0,144.683092199,259.912,1347.0,1109.0,2148.0,736.986,728.494,0.492,17361.9310638,151.316092199,17361.9310638,3.524,0.284,0.734
slide1-C1-1__phase_analysis,signal:0195-0729,82.0,287.377092199,286.753,1552.0,1131.0,2275.0,559.19,730.106,0.654,23564.9195603,318.316092199,23564.9195603,2.69,0.372,0.832
slide1-C1-1__phase_analysis,signal:0196-0734,164.0,357.450092199,329.971,1158.0,1158.0,2626.0,673.353,733.944,0.754,58621.8391206,381.316092199,58621.8391206,1.944,0.514,0.886
slide1-C1-1__phase_analysis,signal:0197-0741,136.0,89.5290921986,211.024,1500.0,1121.0,2103.0,777.59,741.866,0.385,12175.988539,105.316092199,12175.988539,2.838,0.352,0.599
slide1-C1-1__phase_analysis,signal:0199-0770,160.0,128.247092199,239.63,1237.0,1139.0,2157.0,547.317,770.672,0.365,20519.5747518,126.316092199,20519.5747518,3.882,0.258,0.65
slide1-C1-1__phase_analysis,signal:0202-0774,118.0,430.774092199,352.988,1584.0,1111.0,2644.0,855.932,773.387,0.516,50831.2988794,488.316092199,50831.2988794,3.693,0.271,0.759
slide1-C1-1__phase_analysis,signal:0203-0774,83.0,183.750092199,351.47,1309.0,1119.0,2319.0,664.335,774.585,0.662,15251.2356525,130.316092199,15251.2356525,2.749,0.364,0.83
slide1-C1-1__phase_analysis,signal:0206-0790,113.0,134.794092199,293.808,1111.0,1111.0,2180.0,816.831,790.794,0.508,15231.7184184,106.316092199,15231.7184184,3.144,0.318,0.746
slide1-C1-1__phase_analysis,signal:0210-0805,90.0,87.5270921986,214.379,1327.0,1157.0,2022.0,524.182,804.068,0.536,7877.44829787,45.3160921986,7877.44829787,3.421,0.292,0.769
slide1-C1-1__phase_analysis,signal:0212-0807,89.0,120.563092199,298.4,1227.0,1096.0,2169.0,451.994,806.131,0.731,10730.1322057,88.3160921986,10730.1322057,2.348,0.426,0.873
slide1-C1-1__phase_analysis,signal:0213-0810,63.0,111.951092199,254.279,1269.0,1209.0,2140.0,515.639,809.081,0.66,7052.91380851,62.3160921986,7052.91380851,2.757,0.363,0.84
slide1-C1-1__phase_analysis,signal:0214-0825,143.0,206.910092199,278.57,1301.0,1203.0,2295.0,729.608,823.738,0.38,29588.2011844,186.316092199,29588.2011844,3.609,0.277,0.668
slide1-C1-1__phase_analysis,signal:0215-0824,97.0,317.605092199,286.829,2125.0,1252.0,2464.0,780.804,822.806,0.575,30807.6609433,357.316092199,30807.6609433,3.148,0.318,0.819
slide1-C1-1__phase_analysis,signal:0217-0827,72.0,350.441092199,289.011,1847.0,1301.0,2353.0,750.452,827.618,0.72,25231.7586383,380.316092199,25231.7586383,2.441,0.41,0.867
slide1-C1-1__phase_analysis,signal:0219-0833,67.0,244.062092199,285.886,1803.0,1192.0,2366.0,537.028,833.583,0.702,16352.1781773,289.316092199,16352.1781773,2.565,0.39,0.832
slide1-C1-1__phase_analysis,signal:0225-0857,136.0,193.845092199,265.507,1283.0,1172.0,2186.0,552.619,858.7,0.407,26362.988539,168.316092199,26362.988539,2.776,0.36,0.62
slide1-C1-1__phase_analysis,signal:0227-0877,170.0,70.3220921986,238.669,1433.0,1050.0,2278.0,643.608,880.471,0.334,11954.7356738,37.3160921986,11954.7356738,3.015,0.332,0.555
slide1-C1-1__phase_analysis,signal:0229-0884,73.0,262.946092199,327.138,1272.0,1207.0,2366.0,730.488,885.05,0.74,19195.0747305,243.316092199,19195.0747305,2.276,0.439,0.82
slide1-C1-1__phase_analysis,signal:0230-0887,97.0,224.615092199,275.051,1479.0,1153.0,2164.0,556.869,887.415,0.569,21787.6609433,235.316092199,21787.6609433,3.245,0.308,0.812
slide1-C1-1__phase_analysis,signal:0232-0896,98.0,36.7450921986,207.224,1383.0,1079.0,1920.0,696.791,896.778,0.547,3600.97703546,18.3160921986,3600.97703546,3.088,0.324,0.769
slide1-C1-1__phase_analysis,signal:0233-0906,165.0,126.049092199,261.265,1940.0,1132.0,2143.0,415.111,906.281,0.454,20798.1552128,94.3160921986,20798.1552128,2.976,0.336,0.707
slide1-C1-1__phase_analysis,signal:0235-0907,132.0,177.839092199,317.409,1338.0,1096.0,2380.0,730.047,905.959,0.395,23474.7241702,107.316092199,23474.7241702,3.446,0.29,0.641
slide1-C1-1__phase_analysis,signal:0236-0910,89.0,221.103092199,263.98,1923.0,1194.0,2205.0,716.204,911.23,0.577,19678.1322057,237.316092199,19678.1322057,3.081,0.325,0.84
slide1-C1-1__phase_analysis,signal:0239-0922,229.0,228.408092199,208.717,1969.0,1195.0,2182.0,827.855,921.979,0.391,52305.3851135,227.316092199,52305.3851135,2.354,0.425,0.679
slide1-C1-1__phase_analysis,signal:0244-0934,159.0,70.6370921986,238.713,1137.0,1102.0,2073.0,675.132,934.723,0.383,11231.2586596,69.3160921986,11231.2586596,4.24,0.236,0.677
slide1-C1-1__phase_analysis,signal:0251-0961,240.0,188.299092199,280.631,1845.0,1104.0,2295.0,487.903,960.094,0.618,45191.8621277,222.316092199,45191.8621277,2.385,0.419,0.804
slide1-C1-1__phase_analysis,signal:0253-0970,209.0,159.546092199,258.73,1257.0,1133.0,2150.0,766.627,969.428,0.287,33345.0632695,159.316092199,33345.0632695,3.547,0.282,0.572
slide1-C1-1__phase_analysis,signal:0255-0984,138.0,116.519092199,288.35,1420.0,1107.0,2425.0,694.03,986.033,0.35,16079.6207234,95.3160921986,16079.6207234,2.538,0.394,0.564
slide1-C1-1__phase_analysis,signal:0256-0985,102.0,68.5020921986,206.546,1386.0,1080.0,1983.0,390.286,985.921,0.671,6987.24140426,87.3160921986,6987.24140426,2.737,0.365,0.864
slide1-C1-2__phase_analysis,signal:0003-0021,93.0,159.155092199,220.021,1503.0,1144.0,2077.0,743.137,21.783,0.609,14801.3965745,188.316092199,14801.3965745,3.225,0.31,0.869
slide1-C1-2__phase_analysis,signal:0005-0029,126.0,44.3000921986,174.924,1317.0,1124.0,1867.0,785.755,30.42,0.476,5581.82761702,65.3160921986,5581.82761702,2.974,0.336,0.714
slide1-C1-2__phase_analysis,signal:0010-0050,75.0,75.6760921986,244.998,1464.0,1139.0,2078.0,961.662,49.491,0.75,5675.70691489,36.3160921986,5675.70691489,2.064,0.484,0.852
slide1-C1-2__phase_analysis,signal:0016-0088,198.0,248.356092199,322.029,1242.0,1074.0,2557.0,891.15,87.141,0.32,49174.5862553,225.316092199,49174.5862553,4.001,0.25,0.616
slide1-C1-2__phase_analysis,signal:0017-0083,94.0,120.625092199,206.343,1405.0,1115.0,1997.0,713.41,83.305,0.612,11338.7126667,145.316092199,11338.7126667,2.801,0.357,0.81
slide1-C1-2__phase_analysis,signal:0021-0097,76.0,219.448092199,303.42,1282.0,1179.0,2252.0,770.737,96.832,0.703,16678.0230071,230.316092199,16678.0230071,2.46,0.406,0.854
slide1-C1-2__phase_analysis,signal:0022-0108,144.0,246.580092199,323.778,1722.0,1142.0,2435.0,976.062,108.227,0.544,35507.5172766,254.316092199,35507.5172766,2.268,0.441,0.818
slide1-C1-2__phase_analysis,signal:0024-0125,72.0,43.3160921986,206.391,1263.0,1098.0,1890.0,892.38,125.824,0.674,3118.7586383,39.3160921986,3118.7586383,2.644,0.378,0.842
slide1-C1-2__phase_analysis,signal:0025-0125,73.0,100.960092199,301.893,1391.0,1197.0,2351.0,655.604,125.716,0.72,7370.0747305,-18.6839078014,7370.0747305,2.609,0.383,0.859
slide1-C1-2__phase_analysis,signal:0026-0131,178.0,76.3670921986,173.038,1538.0,1195.0,2015.0,356.168,133.128,0.505,13593.2644113,71.3160921986,13593.2644113,1.456,0.687,0.736
slide1-C1-2__phase_analysis,signal:0030-0154,193.0,289.979092199,284.798,1395.0,1106.0,2604.0,848.339,154.378,0.482,55966.0057943,313.316092199,55966.0057943,2.892,0.346,0.778
slide1-C1-2__phase_analysis,signal:0031-0153,119.0,50.5600921986,187.684,1309.0,1071.0,1930.0,711.164,154.966,0.503,6016.61497163,51.3160921986,6016.61497163,2.962,0.338,0.732
slide1-C1-2__phase_analysis,signal:0036-0164,73.0,131.658092199,222.353,1822.0,1193.0,1994.0,806.373,164.128,0.675,9611.0747305,161.316092199,9611.0747305,2.686,0.372,0.839
slide1-C1-2__phase_analysis,signal:0037-0171,120.0,132.666092199,197.11,1410.0,1213.0,2031.0,788.369,173.066,0.425,15919.9310638,165.316092199,15919.9310638,3.729,0.268,0.684
slide1-C1-2__phase_analysis,signal:0040-0189,82.0,77.3650921986,254.302,1300.0,1179.0,2126.0,778.173,190.319,0.586,6343.91956028,58.3160921986,6343.91956028,3.214,0.311,0.816
slide1-C1-2__phase_analysis,signal:0041-0189,68.0,85.3450921986,263.297,1233.0,1153.0,2127.0,869.885,189.697,0.713,5803.4942695,33.3160921986,5803.4942695,2.409,0.415,0.861
slide1-C1-2__phase_analysis,signal:0042-0187,92.0,223.566092199,208.882,1563.0,1226.0,2112.0,913.527,187.613,0.58,20568.0804823,255.316092199,20568.0804823,3.287,0.304,0.829
slide1-C1-2__phase_analysis,signal:0047-0206,89.0,79.1700921986,245.545,1217.0,1154.0,2097.0,692.391,206.594,0.636,7046.13220567,47.3160921986,7046.13220567,2.806,0.356,0.805
slide1-C1-2__phase_analysis,signal:0048-0207,71.0,44.9360921986,162.357,1598.0,1155.0,1833.0,489.811,208.122,0.759,3190.4425461,53.3160921986,3190.4425461,2.309,0.433,0.84
slide1-C1-2__phase_analysis,signal:0052-0211,55.0,192.407092199,236.206,1608.0,1243.0,2217.0,504.674,210.932,0.91,10582.3850709,155.316092199,10582.3850709,1.922,0.52,0.924
slide1-C1-2__phase_analysis,signal:0053-0219,77.0,133.433092199,192.137,1437.0,1130.0,1988.0,955.651,218.348,0.611,10274.3390993,159.316092199,10274.3390993,3.068,0.326,0.842
slide1-C1-2__phase_analysis,signal:0055-0230,88.0,235.123092199,261.334,1942.0,1106.0,2187.0,940.458,231.088,0.543,20690.8161135,224.316092199,20690.8161135,3.393,0.295,0.779
slide1-C1-2__phase_analysis,signal:0056-0239,142.0,148.809092199,279.353,1244.0,1160.0,2284.0,665.359,241.319,0.381,21130.8850922,134.316092199,21130.8850922,4.26,0.235,0.668
slide1-C1-2__phase_analysis,signal:0057-0244,235.0,208.031092199,243.275,1745.0,1172.0,2290.0,875.42,241.807,0.237,48887.2816667,221.316092199,48887.2816667,1.656,0.604,0.445
slide1-C1-2__phase_analysis,signal:0060-0244,117.0,87.0170921986,239.661,1320.0,1155.0,2107.0,757.945,243.042,0.48,10180.9827872,63.3160921986,10180.9827872,3.597,0.278,0.734
slide1-C1-2__phase_analysis,signal:0061-0244,84.0,90.3760921986,175.449,1351.0,1169.0,1892.0,580.17,245.098,0.67,7591.55174468,74.3160921986,7591.55174468,2.631,0.38,0.836
slide1-C1-2__phase_analysis,signal:0062-0248,165.0,249.977092199,259.555,1549.0,1185.0,2432.0,694.095,248.695,0.735,41246.1552128,283.316092199,41246.1552128,1.956,0.511,0.862
slide1-C1-2__phase_analysis,signal:0063-0255,137.0,49.7250921986,186.444,1359.0,1134.0,1956.0,798.14,256.252,0.397,6812.30463121,34.3160921986,6812.30463121,2.847,0.351,0.605
slide1-C1-2__phase_analysis,signal:0066-0279,114.0,112.053092199,216.852,1260.0,1197.0,2077.0,986.472,278.38,0.567,12774.0345106,131.316092199,12774.0345106,2.904,0.344,0.752
slide1-C1-2__phase_analysis,signal:0067-0285,162.0,60.3590921986,190.231,1693.0,1144.0,2034.0,568.312,285.562,0.37,9778.20693617,49.3160921986,9778.20693617,3.706,0.27,0.66
slide1-C1-2__phase_analysis,signal:0068-0289,117.0,358.983092199,362.175,1255.0,1195.0,2485.0,876.821,287.844,0.512,42000.9827872,374.316092199,42000.9827872,3.597,0.278,0.752
slide1-C1-2__phase_analysis,signal:0069-0288,83.0,85.6290921986,268.251,1285.0,1147.0,2198.0,684.712,289.119,0.654,7107.23565248,29.3160921986,7107.23565248,2.88,0.347,0.843
slide1-C1-2__phase_analysis,signal:0072-0305,109.0,129.802092199,265.82,1282.0,1156.0,2285.0,837.564,305.16,0.501,14148.4540496,121.316092199,14148.4540496,3.104,0.322,0.768
slide1-C1-2__phase_analysis,signal:0073-0302,57.0,22.2980921986,167.557,1331.0,1176.0,1765.0,533.684,302.109,0.82,1271.01725532,-11.6839078014,1271.01725532,2.118,0.472,0.912
slide1-C1-2__phase_analysis,signal:0075-0320,90.0,62.2600921986,160.709,1316.0,1236.0,1925.0,545.064,319.009,0.564,5603.44829787,28.3160921986,5603.44829787,3.354,0.298,0.773
slide1-C1-2__phase_analysis,signal:0077-0322,91.0,74.9200921986,224.131,1448.0,1182.0,2012.0,472.823,321.059,0.726,6817.76439007,42.3160921986,6817.76439007,2.418,0.414,0.867
slide1-C1-2__phase_analysis,signal:0078-0325,67.0,52.6150921986,213.842,1281.0,1142.0,1965.0,536.616,324.176,0.67,3525.1781773,21.3160921986,3525.1781773,2.607,0.384,0.843
